id	smile	real_rt	pred_rt	diff	diff_sq
0319_00976	CC1(CCC(=CC2=CC=C(C=C2)Cl)C1(CN3C=NC=N3)O)C	351.66	370.98	19.32	373.26
0319_00070	C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	344.22	354.54	10.32	106.5
0319_00081	CCCCCCCCCCCCC[C@H](CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C)O	369.84	308.29	61.55	3788.4
0319_00591	CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)O	326.04	286.42	39.62	1569.74
0319_00970	CC(C)C1CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl	382.5	337.16	45.34	2055.72
0319_00110	CCCCCCCC/C=C\CCCCCCCC(=O)O	434.28	390.41	43.87	1924.58
0319_00679	C(C1C(C(C(C(O1)OCC2C(C(C(O2)(CO)O)O)O)O)O)O)O	36.12	17.1	19.02	361.76
0319_00304	CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O	42.12	31.2	10.92	119.25
0319_01157	CC1=CC(=CC(=C1NC(=O)C2=CC(=NN2C3=C(C=CC=N3)Cl)Br)C(=O)NC)Cl	324.96	368.34	43.38	1881.82
0319_01119	CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O	350.28	310.29	39.99	1599.2
0319_00738	C1=CC=C(C=C1)CC(=O)O	176.46	254.54	78.08	6096.49
0319_00873	C(C(=CC(=O)O)C(=O)O)C(=O)O	75.66	88.95	13.29	176.62
0319_00388	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)NC(=O)NC2=O	41.7	48.48	6.78	45.97
0319_00093	CCCCCCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	366.84	332.64	34.2	1169.64
0319_00908	CC(=O)NC(CC(=O)O)C(=O)O	43.32	66.6	23.28	541.96
0319_00199	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N	172.86	227.25	54.39	2958.27
0319_01115	CNC(=O)OC1=CC=CC2=CC=CC=C21	243.54	318.78	75.24	5661.06
0319_00070	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C	344.22	360.56	16.34	267.0
0319_00660	C1=CC(=C(C=C1C=CC(=O)O)O)O	207.78	209.72	1.94	3.76
0319_01154	CCC(C(=O)NCC1=CC=CC=C1)OC2=CC(=C(C=C2)F)C(F)(F)F	361.5	372.54	11.04	121.88
0319_00887	C(=C\C(=O)O)\C(=O)O	46.44	80.76	34.32	1177.86
0319_00676	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O	36.12	27.39	8.73	76.21
0319_00907	C1=CC=C(C=C1)C[C@H](C(=O)O)O	238.68	239.45	0.77	0.59
0319_00105	CC(C)CCCCCCCCCCCCCCCC(=O)O	452.7	404.29	48.41	2343.53
0319_00718	C1C(C(C(C(O1)(CO)O)O)O)O	33.42	0.97	32.45	1053.0
0319_01050	CC1=CC(=C(C(=C1C(=O)C2=C(C=CC(=C2C)Br)OC)OC)OC)OC	325.98	346.62	20.64	426.01
0319_00067	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	366.6	355.08	11.52	132.71
0319_00274	C1C(C(C(CC1(C(=O)O)O)O)O)O	35.16	12.54	22.62	511.66
0319_00197	CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O	139.02	97.65	41.37	1711.48
0319_00272	C(C(C(C(=O)O)O)C(=O)O)C(=O)O	42.12	59.65	17.53	307.3
0319_01002	C1=CC(=CC(=C1)OC2=CC=CC(=N2)C(=O)NC3=CC=C(C=C3)F)C(F)(F)F	389.7	375.51	14.19	201.36
0319_00872	CC1=NC=C2COC(=O)C2=C1O	70.08	219.64	149.56	22368.19
0319_00935	C1=CC(=C(C(=C1)Cl)C(=O)NCC2=C(C=C(C=N2)C(F)(F)F)Cl)Cl	341.1	401.06	59.96	3595.2
0319_00779	CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C(=O)CO)O)C	324.54	321.96	2.58	6.66
0319_00041	CC(CCC(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(=O)C4)C)C	410.22	387.72	22.5	506.25
0319_01224	CCCCCCC[N+]1=CC=CC(=C1)S(=O)(=O)[O-]	244.8	225.69	19.11	365.19
0319_00735	CC(C)CC(C(=O)O)NC(=O)C	232.98	166.95	66.03	4359.96
0319_00886	C(CC(C(=O)O)N)CN=C(N)NC(CC(=O)O)C(=O)O	33.6	78.97	45.37	2058.44
0319_01071	CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl	237.06	224.9	12.16	147.87
0319_00717	C(C(C(C(C(=O)CO)O)O)O)O	33.42	9.88	23.54	554.13
0319_00403	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	36.12	22.42	13.7	187.69
0319_00117	CCCCCCCCC=CCCCCCCCCCCCCCC(=O)O	492.0	421.93	70.07	4909.81
0319_00674	CC(=O)NCCC1=CNC2=C1C=C(C=C2)O	192.18	256.19	64.01	4097.28
0319_00770	CCCCCCCCC=CCCCCCCCC(=O)O	437.1	392.5	44.6	1989.16
