id	smile	real_rt	pred_rt	diff	diff_sq
0262_01291	CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C	931.73	1063.61	131.88	17392.33
0262_01009	CC[N+]1(CCCC1CNC(=O)C2=CC(=C(C=C2OC)N)S(=O)(=O)CC)[O-]	504.09	527.3	23.21	538.7
0262_00324	CC12CCC3C(C1CCC2=O)CCC4C3(C=CC(=O)C4O)C	699.89	970.58	270.69	73273.09
0262_00181	CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O	251.29	453.24	201.95	40783.8
0262_01279	CC1CC(C2=C(C1(C)C)C=C(C(=C2)C(=O)C)C)(C)C	1070.24	1250.35	180.11	32439.6
0262_00451	COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O	791.8	838.7	46.9	2199.61
0262_01441	C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F	928.35	952.5	24.15	583.22
0262_00609	C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C=C2)OC(C(OC(F)(F)F)F)(F)F)Cl)F	989.83	1029.92	40.09	1607.21
0262_01048	C1=CC=C2C(=C1)C=C3C=CC=CC3=N2	530.19	893.02	362.83	131645.62
0262_01359	CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O	473.13	530.15	57.02	3251.28
0262_00297	CNC(=O)OC1=CC=CC(=C1)N=CN(C)C	333.54	451.93	118.39	14016.19
0262_01300	CC1C(C2=C(C1(C)C)C=C(C(=C2)C)C(=O)C)(C)C	1051.56	1273.67	222.11	49332.87
0262_01257	CCNC1=NC(=NC(=N1)SC)NCC	695.68	673.6	22.08	487.53
0262_00095	C1=C(C=C(C(=C1Cl)N)Cl)C(F)(F)F	972.15	1041.54	69.39	4814.98
0262_01546	C1=CC=C(C=C1)OC2=CC=CC=C2	811.37	1051.18	239.81	57508.86
0262_00476	CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4	423.06	678.62	255.56	65310.91
0262_00639	CON=C(C1=CC=CC=C1OC2=C(C(=NC=N2)OC3=CC=CC=C3Cl)F)C4=NOCCO4	889.05	924.69	35.64	1270.21
0262_01311	CC(C)C1=CC2=C(C=C1)SC3=CC=CC=C3C2=O	1029.26	1041.21	11.95	142.8
0262_00287	CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)C=C(CC3=CC=CS3)C(=O)O	668.19	843.1	174.91	30593.5
0262_01620	C1CC(N(C1)C(=O)C(CC2=CN=CN2)N)C(=O)O	156.0	339.77	183.77	33771.41
0262_00489	CC(=O)OC(C)(C)C=CC(=O)C(C)(C1C(CC2(C1(CC(=O)C3(C2CC=C4C3C=C(C(=O)C4(C)C)O)C)C)C)O)O	865.4	917.82	52.42	2747.86
0262_00445	CC=C1CC(C(C(=O)OCC2=CC[N+]3(C2C(CC3)OC1=O)[O-])(CO)O)C	464.38	510.19	45.81	2098.56
0262_01215	C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2	869.21	981.45	112.24	12597.82
