id	smile	real_rt	pred_rt	diff	diff_sq
0286_00071	CCOP(=O)(OCC)OCC	478.8	791.22	312.42	97606.24
0286_00037	C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F	664.2	685.18	20.98	440.16
0286_00022	CC(C)(C)C(=O)C(N1C=CN=C1)OC2=CC=C(C=C2)Cl	810.96	718.01	92.95	8639.7
0286_00010	CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl	844.62	767.53	77.09	5942.86
0286_00044	CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OC[C@H]3CO[C@](O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl	779.28	711.79	67.49	4554.9
0286_00068	C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N	331.44	605.97	274.53	75366.7
0286_00065	CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	981.12	907.37	73.75	5439.06
0286_00048	CC1NC(N=C(N1)NC(=O)NS(=O)(=O)C2CCCCC2C(=O)OC)OC	437.76	779.06	341.3	116485.69
0286_00045	C1(=NC(=NC(=N1)N)N)N	124.56	196.03	71.47	5107.96
0286_00003	CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O	692.04	852.22	160.18	25657.62
