id	smile	real_rt	pred_rt	diff	diff_sq
0335_00190	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O	411.96	441.79	29.83	889.83
0335_00077	CCCCCCCCC[C@H](CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C)O	323.22	324.62	1.4	1.96
0335_00885	C1=CC=C(C=C1)C=CC(=O)NCC(=O)O	284.1	243.88	40.22	1617.65
0335_00008	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C	378.0	351.85	26.15	683.82
0335_01198	CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2CC(C4C3(CCC(C4)O)C)O)C	359.52	377.05	17.53	307.3
0335_00106	CCCCCCCC/C=C/CCCCCCCCCC(=O)O	413.04	460.41	47.37	2243.92
0335_00410	CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O	36.3	41.52	5.22	27.25
0335_00881	C1C(NC(=O)NC1=O)C(=O)O	46.32	16.77	29.55	873.2
0335_00167	CCCCCCCC/C=C\CCCCCCCCC(=O)O	409.14	457.62	48.48	2350.31
0335_00622	CCCCCC(=O)O	224.46	337.33	112.87	12739.63
0335_00272	C(C(C(C(=O)O)O)C(=O)O)C(=O)O	41.76	61.89	20.13	405.22
0335_01022	CN(S(=O)(=O)C)S(=O)(=O)NC(=O)NC1=NC(=CC(=N1)OC)OC	368.4	271.33	97.07	9422.59
0335_00070	C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	348.48	353.88	5.4	29.16
0335_00041	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CCC(=O)C4)C)C	427.32	407.63	19.69	387.7
0335_01013	CCC1=NN(C(=C1Cl)C(=O)NCC2=CC=C(C=C2)C(C)(C)C)C	383.28	363.34	19.94	397.6
0335_00674	CC(=O)NCCC1=CNC2=C1C=C(C=C2)O	234.6	242.91	8.31	69.06
0335_00768	CCCCCC=CCC=CCCCCCCCC(=O)O	403.26	440.22	36.96	1366.04
0335_00166	CCCCCCCCCCC/C=C\CCCCC(=O)O	403.5	453.21	49.71	2471.08
