id	smile	real_rt	pred_rt	diff	diff_sq
0198_0359	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCCN)O)O	42.8	22.14	20.66	426.84
0198_0216	C(C(C(=O)O)O)OP(=O)(O)O	50.4	44.48	5.92	35.05
0198_0273	C(CC(=O)O)CN=C(N)N	45.4	92.2	46.8	2190.24
0198_0194	C[N+](C)(C)CCCC(=O)[O-]	50.2	-8.44	58.64	3438.65
0198_0072	C(C(C(=O)O)O)C(=O)O	47.8	48.2	0.4	0.16
0198_0528	C1=CC=C(C=C1)CC(=O)[O-]	182.4	324.79	142.39	20274.91
0198_0307	CCCCC(C(=O)O)N	64.4	41.88	22.52	507.15
0198_0120	C(C1C(C(C(C(O1)O)N)O)O)O	39.0	22.19	16.81	282.58
0198_0016	C(C[C@@H](C(=O)O)N)CNC(=O)N	42.8	50.74	7.94	63.04
0198_0128	C1=CC(=C(N=C1)C(=O)O)C(=O)O	50.4	114.09	63.69	4056.42
0198_0117	C[Se]CCC(C(=O)O)N	54.6	19.55	35.05	1228.5
0198_0096	C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)OP(=O)(O)O	45.4	30.97	14.43	208.22
0198_0170	CC(=O)NC(CC(=O)N)C(=O)O	46.0	48.23	2.23	4.97
0198_0473	C1=CC=C2C(=C1)C(=CC=N2)C(=O)O	62.6	363.99	301.39	90835.93
0198_0084	C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N	242.2	196.89	45.31	2053.0
0198_0522	C1=CC(=CC=C1CC(C(=O)O)O)O	274.0	236.5	37.5	1406.25
0198_0416	C1=CC(=C(C(=C1)O)O)C(=O)O	129.8	249.16	119.36	14246.81
0198_0556	C1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O	43.4	32.67	10.73	115.13
0198_0115	C(=O)[C@@H]([C@@H]1[C@@H]([C@@H](C(=O)O1)O)O)O	45.8	46.97	1.17	1.37
0198_0066	C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)(O)O)O	45.2	41.45	3.75	14.06
0198_0632	CC12CCC(=O)C=C1CCC3C2C(=O)CC4(C3CCC4(C(=O)CO)O)C	435.4	416.77	18.63	347.08
0198_0542	C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O	42.2	25.98	16.22	263.09
0198_0444	CC(C(=O)O)C(=O)O	70.0	34.93	35.07	1229.9
0198_0225	C1=CC(=C(C=C1C[C@@H](C(=O)O)N)[N+](=O)[O-])O	111.4	80.56	30.84	951.11
0198_0451	C(=C/C(=O)O)\C(=O)O	54.2	55.18	0.98	0.96
0198_0079	C(CO)C(C(=O)O)N	43.2	-7.39	50.59	2559.35
0198_0549	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@H]([C@H]2O)O)O)CO)O)O)O)O	42.2	37.22	4.98	24.8
0198_0188	C(C(C(C(C(C(=O)O)O)O)O)O)OP(=O)(O)O	49.4	32.63	16.77	281.23
0198_0043	C(C(C(=O)O)O)O	50.2	41.21	8.99	80.82
