id	smile	real_rt	pred_rt	diff	diff_sq
0312_00820	CC1=CC2=C(C=C1C)N=CN2	157.68	191.32	33.64	1131.65
0312_00074	CC(C)C(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	100.8	128.2	27.4	750.76
0312_00013	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C	220.98	220.33	0.65	0.42
0312_01018	CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl	296.76	279.93	16.83	283.25
0312_01200	CC(CCC(=O)NCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C	278.34	221.93	56.41	3182.09
0312_01148	CC(=C)C1CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC	313.5	320.36	6.86	47.06
0312_00050	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O	242.94	229.87	13.07	170.83
0312_00633	C1=CC=C(C=C1)C=O	149.94	180.55	30.61	936.97
0312_01010	CCOP(=S)(OCC)OC1=NC2=CC=CC=C2N=C1	325.8	316.76	9.04	81.72
0312_00834	C(CCC(=O)O)C/C=C/C(=O)O	172.2	138.12	34.08	1161.45
0312_00750	CC1C2=CC=CC=C2NC1=O	203.34	248.25	44.91	2016.91
0312_00369	C(CSCC(C(=O)O)N)C(C(=O)O)N	32.16	10.97	21.19	449.02
0312_01080	CC(C)(C)C1=CC=C(C=C1)CCOC2=NC=NC3=CC=CC=C32	373.26	297.07	76.19	5804.91
0312_00012	C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C	223.98	180.17	43.81	1919.32
0312_01226	CCCCCCCCC[N+]1=CC=CC(=C1)S(=O)(=O)[O-]	238.98	211.53	27.45	753.5
0312_01076	CC1=C(SCCO1)C(=O)NC2=CC=CC=C2	256.8	300.79	43.99	1935.12
0312_00880	C1=C(OC(=C1)C(=O)O)C(=O)O	63.66	109.95	46.29	2142.76
0312_00957	CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C	337.86	343.17	5.31	28.2
0312_00056	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H]([C@@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C	260.46	222.27	38.19	1458.48
0312_00432	C(CC(=O)O)CN=C(N)N	33.9	53.93	20.03	401.2
0312_01154	CCC(C(=O)NCC1=CC=CC=C1)OC2=CC(=C(C=C2)F)C(F)(F)F	322.02	310.23	11.79	139.0
0312_00983	CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl	299.64	275.67	23.97	574.56
0312_00259	C1CCNC(C1)C(=O)O	34.86	10.43	24.43	596.82
0312_01074	COC=C(C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)C(=O)OC	293.94	322.54	28.6	817.96
0312_00060	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2C(C(C4C3(CCC(C4)O)C)O)O)C	205.68	176.05	29.63	877.94
0312_00670	C1=CC=C2C(=C1)C(=CN2)CC=O	152.52	204.03	51.51	2653.28
0312_01079	CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3	296.22	341.24	45.02	2026.8
0312_00094	CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	337.02	306.12	30.9	954.81
0312_00698	C1=CNC(=C1)C(=O)O	45.42	84.44	39.02	1522.56
0312_00869	C1C[C@H](NC[C@@H]1O)C(=O)O	32.94	15.73	17.21	296.18
0312_00079	CCCCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	332.1	312.25	19.85	394.02
0312_00867	C1CC(=O)NC1C(=O)O	42.18	17.49	24.69	609.6
0312_01049	CC1=NN=C(C(=O)N1N)C2=CC=CC=C2	182.82	219.1	36.28	1316.24
0312_01146	CC1=C(CCCO1)C(=O)NC2=CC=CC=C2	248.7	278.06	29.36	862.01
0312_00330	C[N+](C)(C)CC(=O)[O-]	32.76	8.61	24.15	583.22
0312_00070	C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	222.3	199.44	22.86	522.58
0312_00254	CC1=CNC(=O)NC1=O	46.62	110.71	64.09	4107.53
0312_00329	C(CS)C(C(=O)O)N	33.36	-8.95	42.31	1790.14
0312_01022	CN(S(=O)(=O)C)S(=O)(=O)NC(=O)NC1=NC(=CC(=N1)OC)OC	248.76	235.8	12.96	167.96
0312_00956	CCOP(=S)(OCC)OC1=CC2=C(C=C1)C(=C(C(=O)O2)Cl)C	335.16	332.96	2.2	4.84
0312_01000	CC(=CC(=O)OC)OP(=O)(OC)OC	204.18	193.61	10.57	111.72
0312_00905	C1=C(NC(=O)NC1=O)C(=O)O	34.92	79.24	44.32	1964.26
0312_00029	CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C	306.78	238.87	67.91	4611.77
0312_01103	CCCCN(CCCC)SN(C)C(=O)OC1=CC=CC2=C1OC(C2)(C)C	411.12	309.23	101.89	10381.57
0312_00872	CC1=NC=C2COC(=O)C2=C1O	45.54	206.82	161.28	26011.24
0312_00966	C1=CC2=C(C=C1F)C(=O)N(C(=N2)N3C=NC=N3)C4=C(C=C(C=C4)Cl)Cl	299.94	312.94	13.0	169.0
0312_01061	CC(C)NC1=NC(=NC(=N1)OC)NC(C)C	207.84	234.56	26.72	713.96
0312_00859	C(CCC(=O)O)CC(CC(=O)O)O	130.86	92.46	38.4	1474.56
0312_00441	CC1=C(NC(=O)N=C1)N	33.84	91.66	57.82	3343.15
0312_00091	CC(CC(=O)[O-])CC(=O)OC(CC(=O)O)C[N+](C)(C)C	134.88	85.89	48.99	2400.02
0312_00692	C1(C(C(OC(C1O)O)C(=O)O)O)O	47.46	12.87	34.59	1196.47
0312_01068	CC1=C(SC(=C1C(=O)NCC=C)[Si](C)(C)C)C	320.88	254.83	66.05	4362.6
