id	smile	real_rt	pred_rt	diff	diff_sq
0121_00037	C1C2C(C(C(O2)N3C=NC4=C3N=C(NC4=O)N)O)OP(=O)(O1)O	724.2	810.97	86.77	7529.03
0121_00022	C[N+](C)(C)CCO	546.6	1025.78	479.18	229613.5
0121_00005	CN1C=NC2=C(C1=N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O	88.8	322.91	234.11	54807.49
0121_00010	CN1C=NC(=N)C2=C1N=CN2	88.8	110.84	22.04	485.76
0121_00046	C(CC(=O)N)[C@@H](C(=O)O)N	778.2	802.67	24.47	598.78
0121_00071	CCCCCCSC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N	669.6	838.33	168.73	28469.82
0121_00068	C1=CC=C2C(=C1)C=CC=N2	52.2	118.95	66.75	4455.56
0121_00065	C1=CN=C2C(=N1)C(=O)NC(=N2)N	319.8	444.07	124.27	15443.03
0121_00073	CCCCCCCCCCCCC/C=C/[C@H]([C@H](COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCC/C=C\CCCCCCCC)O	528.6	595.45	66.85	4468.92
0121_00048	C(CC(C(=O)O)N)CC(C(=O)O)N	987.0	1033.75	46.75	2185.56
0121_00045	C[N+](C)(C)CC(CC(=O)[O-])O	796.8	839.24	42.44	1801.15
0121_00049	C(CCN)CC(C(=O)O)N	1198.2	1046.22	151.98	23097.93
