id	smile	real_rt	pred_rt	diff	diff_sq
0414_00092	C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H]([C@@H]2O)O)CCC4=C3C=CC(=C4)O	561.6	582.49	20.89	436.39
0414_00148	CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC	776.4	872.25	95.85	9187.22
0414_00109	CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)O)O)O)O	643.8	587.1	56.7	3214.89
0414_00178	CN(C)S(=O)(=O)C1=CC=C(C=C1)OP(=S)(OC)OC	917.4	844.98	72.42	5244.66
0414_00100	C1=CC=C2C(=C1)C=CC=C2CC(=O)N	600.0	631.53	31.53	994.14
0414_00198	CC1=CC(=CC(=C1)C(=O)N(C(C)(C)C)NC(=O)C2=C(C(=CC=C2)OC)C)C	994.8	933.23	61.57	3790.87
0414_00244	CC1=CC(=C(C(=C1)C)C2=C(C3(CCCC3)OC2=O)OC(=O)CC(C)(C)C)C	1384.2	1212.28	171.92	29556.48
0414_00116	CCC1C(C(C(C(=NOCOCCOC)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O	676.8	586.15	90.65	8217.42
0414_00061	CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3	377.4	361.91	15.49	239.94
0414_00073	CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)O)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CC=O)C)OC4CCC(C(O4)C)N(C)C	455.4	517.26	61.86	3826.66
0414_00026	CC(=O)NC1=CC=C(C=C1)O	159.6	278.08	118.48	14037.51
0414_00166	CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3	856.8	821.56	35.24	1241.86
0414_00163	CC[C@H]1CCC[C@@H]([C@H](C(=O)C2=C[C@H]3[C@@H]4C[C@@H](C[C@H]4C(=C[C@H]3[C@@H]2CC(=O)O1)C)O[C@H]5[C@@H]([C@@H]([C@H]([C@@H](O5)C)OC)OC)OC)C)O[C@H]6CC[C@@H]([C@H](O6)C)N(C)C	852.6	844.54	8.06	64.96
0414_00175	CC1=CC(=CC(=C1SC)C)OC(=O)NC	901.2	608.79	292.41	85503.62
0414_00168	C[C@]12CC[C@H]3C(=CCC4=C3C=CC(=C4)O)[C@@H]1CCC2=O	864.6	838.57	26.03	677.56
0414_00040	CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCNCC3)C(=O)O	286.8	192.54	94.26	8884.95
0414_00194	COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-]	980.4	1049.42	69.02	4763.77
0414_00089	CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O	551.4	449.72	101.68	10338.82
0414_00071	CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC	438.0	459.65	21.65	468.72
0414_00088	CC1=CC(=C(C=C1)C(=O)OC)C2=NC(C(=O)N2)(C)C(C)C	547.2	786.35	239.15	57192.71
0414_00159	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C	822.6	730.0	92.6	8574.76
0414_00243	CC(C)C1=CC(=CC(=C1NC(=S)NC(C)(C)C)C(C)C)OC2=CC=CC=C2	1338.0	1200.85	137.15	18810.13
0414_00090	CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O	552.6	517.88	34.72	1205.48
0414_00212	CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C	1061.4	671.18	390.22	152271.65
0414_00010	CN1C2=C(C(=O)NC1=O)NC=N2	88.2	99.66	11.46	131.33
0414_00196	CC(C)C1(C(=O)NC(=N1)C2=C(C=CC=N2)C(=O)O)C	988.8	524.08	464.72	215964.66
0414_00021	CN/C(=C\[N+](=O)[O-])/NCCSCC1=CC=C(O1)CN(C)C	121.8	133.61	11.81	139.48
0414_00193	CCN(CC)C(=O)C(C)OC1=CC=CC2=CC=CC=C21	978.6	1038.43	59.83	3579.64
0414_00118	CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2	683.4	798.7	115.3	13294.09
0414_00048	CC(CC1=CC2=C(C=C1)OCO2)NC	323.4	278.2	45.2	2043.04
0414_00173	CC(C)OC(=O)C1=CC=CC=C1OP(=S)(N)OC	896.4	1042.14	145.74	21240.15
0414_00064	C1CCN(CC1)N=O	394.2	278.24	115.96	13446.72
