id	smile	real_rt	pred_rt	diff	diff_sq
0376_00021	C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O	352.98	206.67	146.31	21406.62
0376_00047	CC(=O)N[C@@H](CC(=O)O)C(=O)O	567.0	441.57	125.43	15732.68
0376_00050	C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N	805.98	568.85	237.13	56230.65
0376_00031	C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N	527.52	550.59	23.07	532.23
0376_00042	CC(C)C[C@@H](C(=O)O)N	331.02	257.32	73.7	5431.69
0376_00014	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O	790.98	694.37	96.61	9333.49
0376_00075	C1=CN(C(=O)NC1=O)[C@@H]2[C@H]([C@H]([C@@H](O2)COP(=O)(O)OP(=O)(O)OC3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)O)O)O	769.02	566.18	202.84	41144.07
0376_00014	C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O)O	790.98	680.41	110.57	12225.73
0376_00010	C([C@@H](C(=O)O)N)C(=O)N	643.98	468.55	175.43	30775.69
0376_00066	C(CC(=O)O)C(=O)O	697.5	517.07	180.43	32554.98
0376_00062	C1CC(NC1)C(=O)O	392.52	216.82	175.7	30870.49
0376_00043	C(CCN)C[C@@H](C(=O)O)N	1126.98	996.72	130.26	16967.68
