id	smile	real_rt	pred_rt	diff	diff_sq
0134_00029	COC1=C(C=CC(=C1)/C=C/C(=O)O)O	1016.4	991.54	24.86	618.02
0134_00037	C1=CC=C2C(=C1)C(=CN2)CC(=O)N	924.6	1340.6	416.0	173055.98
0134_00022	C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)O)O	166.2	318.63	152.43	23234.91
0134_00024	C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O	156.0	142.67	13.33	177.69
0134_00010	C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O	853.8	1267.24	413.44	170932.63
0134_00055	CC(=O)N[C@@H]1[C@H](CC(O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)O)O)O	164.4	187.63	23.23	539.63
0134_00065	CCCCCCSC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N	1238.4	486.46	751.94	565413.78
0134_00068	CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)OC3=CC=C(C=C3)[N+](=O)[O-])O	292.2	508.51	216.31	46790.02
0134_00065	CCCCCCSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N	1238.4	485.69	752.71	566572.34
0134_00048	CC(=CCNC1=NC=NC2=C1NC=N2)C	1017.0	778.95	238.05	56667.8
0134_00045	C(CC(C(=O)O)N)CC(C(=O)O)N	148.2	123.23	24.97	623.5
0134_00058	CC(=O)N[C@@H](CCCCN)C(=O)O	164.4	120.22	44.18	1951.87
