id	smile	real_rt	pred_rt	diff	diff_sq
0377_00022	C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N	873.48	765.91	107.57	11571.31
0377_00048	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N	550.02	597.68	47.66	2271.47
0377_00050	C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N	804.48	626.94	177.54	31520.45
0377_00031	C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N	526.02	626.01	99.99	9998.0
0377_00043	C(CCN)C[C@@H](C(=O)O)N	1107.0	1058.93	48.07	2310.72
0377_00014	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O	798.0	753.33	44.67	1995.41
0377_00075	C1=CN(C(=O)NC1=O)[C@@H]2[C@H]([C@H]([C@@H](O2)COP(=O)(O)OP(=O)(O)OC3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)O)O)O	789.0	682.18	106.82	11410.51
0377_00017	C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O	662.52	614.64	47.88	2292.49
0377_00012	C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N	823.98	761.2	62.78	3941.33
0377_00068	CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO	778.98	305.65	473.33	224041.29
0377_00064	C1C(C(C(CC1(C(=O)O)O)O)O)O	439.5	367.05	72.45	5249.0
0377_00072	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	461.52	440.58	20.94	438.48
