id	smile	real_rt	pred_rt	diff	diff_sq
0063_00359	CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O	442.2	440.73	1.47	2.16
0063_00095	COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)N	248.4	304.16	55.76	3109.18
0063_01332	CC1=C(C=CC=C1O)C(=O)N[C@@H](CSC2=CC=CC=C2)[C@@H](CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C)O	381.6	402.12	20.52	421.07
0063_01228	C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N	362.4	376.88	14.48	209.67
0063_00481	C1CN(CCN1CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO	381.0	389.14	8.14	66.26
0063_00287	CC1CC(CC(C1)(C)C)OC(=O)C(C2=CC=CC=C2)O	508.8	486.54	22.26	495.51
0063_00489	CC1=CNN=C1	145.8	13.18	132.62	17588.06
0063_00445	C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CN=C3	200.4	235.53	35.13	1234.12
0063_00275	CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O	396.0	416.01	20.01	400.4
0063_01295	CC1=C(C(=O)C2=C(C1=O)N3C[C@H]4[C@@H]([C@@]3([C@@H]2COC(=O)N)OC)N4)N	237.6	266.56	28.96	838.68
0063_00253	C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=CC(=NC2=O)N)O)O	32.4	17.65	14.75	217.56
0063_00276	C1=CC2=C(C=CC(=C2N=C1)O)Cl	347.4	400.89	53.49	2861.18
0063_01397	C1=CC(=CC=C1CN2C=CN=C2)C=CC(=O)O	193.8	192.89	0.91	0.83
0063_00145	CCC(=O)OCC(=O)[C@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)OC(=O)CC	479.4	492.73	13.33	177.69
0063_00267	CCN(CC)CCOC1=CC=C(C=C1)/C(=C(\C2=CC=CC=C2)/Cl)/C3=CC=CC=C3	425.4	432.08	6.68	44.62
0063_00033	CC(=O)NCCC1=CC=CC2=C1C=C(C=C2)OC	379.8	377.51	2.29	5.24
0063_00024	C1C[N+]2(CCC1[C@H](C2)OC(=O)C(C3=CC=CS3)(C4=CC=CS4)O)CCCOC5=CC=CC=C5	373.8	405.97	32.17	1034.91
0063_00308	CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO	313.2	285.04	28.16	792.99
0063_01361	CNS(=O)(=O)CC1CCC(CC1)N(C)C2=NC=NC3=C2C=CN3	246.0	304.35	58.35	3404.72
0063_00012	CC#CC(=O)N1CCCC1C2=NC(=C3N2C=CN=C3N)C4=CC=C(C=C4)C(=O)NC5=CC=CC=N5	283.8	307.5	23.7	561.69
0063_01463	CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C	171.6	253.44	81.84	6697.79
0063_01658	CC(CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)O	106.8	112.02	5.22	27.25
0063_00087	CC(C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)OC2C(N(CCO2)CC3=NNC(=O)N3)C4=CC=C(C=C4)F	454.8	466.71	11.91	141.85
0063_01369	CC1=C(SSC1=S)C2=NC=CN=C2	413.4	506.69	93.29	8703.02
0063_01651	CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C	363.0	409.06	46.06	2121.52
0063_01655	C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC	529.8	515.38	14.42	207.94
0063_01673	C1CSC2=NC(CN21)C3=CC=CC=C3	213.0	306.62	93.62	8764.7
0063_01656	CC1=NN(C(=C1)N2CCN(CC2)C3CC(NC3)C(=O)N4CCSC4)C5=CC=CC=C5	275.4	282.31	6.91	47.75
0063_01373	CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C	285.6	302.44	16.84	283.59
0063_00563	CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N	366.6	381.33	14.73	216.97
0063_00210	C=CC1=C(N2C(C(C2=O)NC(=O)C(=NOCC(=O)O)C3=CSC(=N3)N)SC1)C(=O)O	245.4	271.56	26.16	684.35
0063_00204	CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)SC1)C(=O)O	220.2	237.81	17.61	310.11
0063_01330	CC1=C(C(=CC=C1)C)NC(=O)CN2CCCC2=O	294.6	320.53	25.93	672.36
0063_01185	C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N	261.0	328.75	67.75	4590.06
0063_00124	CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO	255.6	297.83	42.23	1783.37
0063_01325	CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C	245.4	261.28	15.88	252.17
0063_01522	COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC	371.4	367.72	3.68	13.54
0063_00099	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O	178.2	197.11	18.91	357.59
0063_00378	CC12CCC(=O)C=C1C3CC3C4C2CCC5(C4C6CC6C57CCC(=O)O7)C	433.2	419.68	13.52	182.79
0063_00131	CCN(CC)CCOC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)O	315.0	346.35	31.35	982.82
0063_00024	C1C[N+]2(CCC1C(C2)OC(=O)C(C3=CC=CS3)(C4=CC=CS4)O)CCCOC5=CC=CC=C5	373.8	404.73	30.93	956.67
0063_01321	C=CCN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O	202.2	222.1	19.9	396.01
0063_01462	CCCN[C@H]1CCC2=C(C1)SC(=N2)N	54.0	52.23	1.77	3.13
0063_00556	CC(=O)C1=CC(=C(C=C1)OCCCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)OC	339.0	349.28	10.28	105.68
0063_00371	CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O	307.8	313.66	5.86	34.34
0063_00384	C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl	404.4	415.63	11.23	126.11
0063_00202	C1CN1C2=C(C=C(C(=C2)C(=O)N)[N+](=O)[O-])[N+](=O)[O-]	265.2	337.37	72.17	5208.51
0063_01508	CC(C)(C)CN1C2=C(C=CC(=N2)C3=C(N=C(N3)C(C)(C)C)C4=CC=C(C=C4)F)N=C1N	297.0	442.1	145.1	21054.01
0063_00369	CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31	333.6	337.5	3.9	15.21
0063_01564	CC(=CCCC(=CCCC(=CCSC1=CC=CC=C1C(=O)O)C)C)C	564.6	522.01	42.59	1813.91
0063_00388	COC1=CC=CC2=C1NC3=C(C2=O)C=CC=C3C(=O)NC4=CC=C(C=C4)CCN5CCC6=CC(=C(C=C6C5)OC)OC	364.8	369.18	4.38	19.18
0063_01407	CN(CC#C)CC1=CC=CC=C1	202.2	224.41	22.21	493.28
0063_00499	C1COC(=O)N1/N=C\C2=CC=C(O2)[N+](=O)[O-]	271.2	308.16	36.96	1366.04
0063_00257	CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCCC3CCCN3C	394.8	384.83	9.97	99.4
0063_00303	CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)Cl	378.6	372.52	6.08	36.97
0063_00075	CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)C(=O)O)C	202.2	206.25	4.05	16.4
0063_00170	COC1=C(C=C2C(=C1)C34CCN5C3CC6C7C4N2C(=O)CC7OCC=C6C5)OC	246.0	261.22	15.22	231.65
0063_00536	CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(C3=CC=CC=C3)O	220.2	225.78	5.58	31.14
0063_00561	CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N	288.0	303.07	15.07	227.11
0063_00374	CC(C)(CO)C(C(=O)NCCC(=O)O)O	168.6	210.72	42.12	1774.09
0063_01500	C1=CC(=S)N(C=C1)O	408.0	206.21	201.79	40719.2
0063_01310	C1=CC(=CC=C1CCCCN2C=CN=N2)OCC3=COC(=N3)C=CC4=CC=C(C=C4)C(F)(F)F	501.6	521.5	19.9	396.01
0063_01382	CC1C(C(C(C(O1)OC2CC(C3(C4C(CCC3(C2)O)C5(CCC(C5(CC4O)C)C6=CC(=O)OC6)O)CO)O)O)O)O	238.8	214.53	24.27	589.03
0063_01545	C1CC1COC2=C(C=CC(=C2)C(=O)NC3=C(C=NC=C3Cl)Cl)OC(F)F	453.6	420.07	33.53	1124.26
0063_00361	C[C@@H]1CCO[C@@H]2N1C(=O)C3=C(C(=O)C(=CN3C2)C(=O)NCC4=C(C=C(C=C4)F)F)O	372.6	358.11	14.49	209.96
0063_00189	COC(=O)N/N=C\C1=[N+](C2=CC=CC=C2[N+](=C1)[O-])[O-]	244.8	252.55	7.75	60.06
0063_00264	CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CCl	470.4	493.37	22.97	527.62
0063_01459	C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O	251.4	285.38	33.98	1154.64
0063_01563	CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O	171.6	166.55	5.05	25.5
0063_00155	C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2	241.8	284.5	42.7	1823.29
0063_01590	C[C@@H](C(=O)OC(C)C)NP(=O)(OC[C@@H]1[C@H]([C@@]([C@@H](O1)N2C=CC(=O)NC2=O)(C)F)O)OC3=CC=CC=C3	357.6	355.9	1.7	2.89
0063_01662	CN1CCC(CC1)COC2=CN=C(N=C2)C3=CC=CC(=C3)CN4C(=O)C=CC(=N4)C5=CC=CC(=C5)C#N	345.6	355.15	9.55	91.2
0063_01555	CC1=C2C=C(C=CC2=C(C(=N1)C(=O)NCC(=O)O)O)OC3=CC=CC=C3	457.8	434.69	23.11	534.07
0063_01365	C1CC1C(=O)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F	329.4	357.62	28.22	796.37
0063_00325	CC1=C(C(=CC=C1)C(C)C2=CN=CN2)C	297.0	307.31	10.31	106.3
0063_00204	CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)SC1)C(=O)O	220.2	245.14	24.94	622.0
0063_00085	COC1=CC=C(C=C1)N2C3=C(CCN(C3=O)C4=CC=C(C=C4)N5CCCCC5=O)C(=N2)C(=O)N	348.0	392.57	44.57	1986.49
0063_01224	CCOC(=O)OC1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)C(=O)OCCl	466.8	451.61	15.19	230.74
0063_01499	CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl	294.6	325.5	30.9	954.81
