id	smile	real_rt	pred_rt	diff	diff_sq
0373_00021	C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O	355.02	374.55	19.53	381.42
0373_00047	CC(=O)N[C@@H](CC(=O)O)C(=O)O	597.48	588.97	8.51	72.42
0373_00050	C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N	809.52	773.37	36.15	1306.82
0373_00031	C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N	510.0	693.42	183.42	33642.89
0373_00042	CC(C)C[C@@H](C(=O)O)N	327.0	332.05	5.05	25.5
0373_00014	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O	793.98	854.42	60.44	3652.99
0373_00075	C1=CN(C(=O)NC1=O)[C@@H]2[C@H]([C@H]([C@@H](O2)COP(=O)(O)OP(=O)(O)OC3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)O)O)O	776.52	780.07	3.55	12.6
0373_00014	C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O)O	793.98	836.44	42.46	1802.85
0373_00010	C([C@@H](C(=O)O)N)C(=O)N	649.5	669.68	20.18	407.23
0373_00066	C(CC(=O)O)C(=O)O	706.5	584.26	122.24	14942.62
0373_00062	C1CC(NC1)C(=O)O	408.48	327.83	80.65	6504.42
0373_00043	C(CCN)C[C@@H](C(=O)O)N	1126.02	1064.27	61.75	3813.06
