id	smile	real_rt	pred_rt	diff	diff_sq
0068_00057	C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)O)O	206.4	254.47	48.07	2310.73
0068_00082	CN1C=NC=C1CC(C(=O)O)NC(=O)CCN	131.4	179.2	47.8	2284.84
0068_00109	CC(=O)N[C@@H](CCCCN)C(=O)O	144.0	217.19	73.19	5356.78
0068_00081	C([C@@H](C(=O)O)N)N	130.2	158.05	27.85	775.62
0068_00126	CCCCCCSC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N	998.4	728.78	269.62	72694.93
0068_00040	C1=CC=C(C(=C1)C(=O)[O-])N	670.8	848.1	177.3	31435.28
0068_00059	CC1C(NC(=O)N1)CCCCCC(=O)O	871.8	683.89	187.91	35310.16
0068_00141	CC(C)C(C)C=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C	1594.2	1440.95	153.25	23485.58
0068_00089	C(CC(=O)N)C(C(=O)O)N	145.2	180.36	35.16	1236.23
0068_00071	C1C2C(C(C(O2)N3C=NC4=C3N=C(NC4=O)N)O)OP(=O)(O1)O	456.6	325.94	130.66	17072.03
0068_00088	C(C(C(=O)O)N)SSCC(C(=O)O)N	142.2	171.9	29.7	882.09
0068_00037	C1=CC(=O)NC=C1C(=O)O	328.8	562.76	233.96	54737.29
0068_00022	CC1C2=CC=CC=C2NC1=O	922.8	790.97	131.83	17379.16
0068_00010	C1=CN=C2C(=N1)C(=O)NC(=O)N2	250.8	577.64	326.84	106824.4
0068_00104	CC(=O)NCCCNCCCCNCCCN	123.0	274.82	151.82	23049.31
0068_00111	C[N+](C)(C)CCCC[C@@H](C(=O)[O-])N	131.4	171.56	40.16	1612.83
0068_00068	C(C(=O)O)N	142.8	191.49	48.69	2370.72
0068_00106	CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O	832.2	985.1	152.9	23378.4
0068_00118	C1=CN=C2C(=N1)C(=O)NC(=N2)N	258.6	642.67	384.07	147509.75
0068_00048	C[N+](C)(C)CCO	135.6	139.71	4.11	16.89
0068_00071	C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=C(NC4=O)N)O)OP(=O)(O1)O	456.6	375.53	81.07	6572.35
0068_00053	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O	147.0	237.7	90.7	8226.49
