id	smile	real_rt	pred_rt	diff	diff_sq
0344_00568	C1=CC=C2C(=C1)C(=CN2)CC(=O)N	186.42	98.52	87.9	7726.41
0344_00886	C(CC(C(=O)O)N)CN=C(N)NC(CC(=O)O)C(=O)O	32.7	51.5	18.8	353.44
0344_00074	CC(C)C(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	133.44	167.95	34.51	1190.94
0344_01039	COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=C(C=CC=N2)C(F)(F)F)OC	284.64	171.66	112.98	12764.48
0344_01237	CCCCCCCCCCCCCCCCCCCC[N+]1=CC=CC(=C1)S(=O)(=O)[O-]	439.86	393.14	46.72	2182.76
0344_01168	C1=CC=C(C(=C1)C(CN2C=NC=N2)(C3=CC=C(C=C3)F)O)F	265.08	190.39	74.69	5578.6
0344_00055	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(C(=O)C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	263.52	196.6	66.92	4478.29
0344_00640	C1=CC(=C(C=C1C(=O)O)O)O	131.16	31.67	99.49	9898.26
0344_01033	CCN(CC)C(=O)C1=CC=CC(=C1)C	276.6	276.94	0.34	0.12
0344_00071	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	337.68	344.18	6.5	42.25
0344_00856	CC(=CC(=O)NCC(=O)O)C	156.24	158.52	2.28	5.2
0344_00371	CN1C2=C(C(=O)N(C1=O)C)NC=N2	142.2	26.92	115.28	13289.48
0344_01098	C1CSC(=NC#N)N1CC2=CN=C(C=C2)Cl	229.32	198.13	31.19	972.82
0344_00029	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	320.82	222.48	98.34	9670.76
