id	smile	real_rt	pred_rt	diff	diff_sq
0027_00222	C1=CC=C(C=C1)C[C@@H](C(=O)O)N	383.4	454.95	71.55	5119.4
0027_00289	CC(C)C(C(=O)O)N	432.6	450.46	17.86	318.98
0027_00188	CN1C=NC=C1C[C@@H](C(=O)O)NC(=O)CCN	757.8	779.49	21.69	470.46
0027_00148	CC1=CNC(=O)NC1=O	117.24	302.64	185.4	34373.17
0027_00286	C1=C(NC=N1)CCN	867.0	1071.88	204.88	41975.82
0027_00213	C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O	343.2	437.13	93.93	8822.85
0027_00178	C1=CC=C2C(=C1)C(=CN2)C(=O)O	87.6	214.82	127.22	16184.93
0027_00100	CSCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O	288.72	486.16	197.44	38982.56
0027_00097	CSCC[C@@H](C(=O)O)N	403.92	413.89	9.97	99.4
0027_00087	C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O	316.32	437.13	120.81	14595.06
0027_00198	CN1C(=O)C2=C(NC1=O)N=CN2	168.6	327.62	159.02	25287.36
0027_00244	C1=CC(=C(C(=C1)O)N)C(=O)CC(C(=O)O)N	436.8	471.2	34.4	1183.36
0027_00116	CC(C)CC(C(=O)O)NC(=O)C(C)NC(=O)C(CC1=CC=CC=C1)N	347.76	412.81	65.05	4231.5
0027_00266	CC(=O)NC(CC1=CN=CN1)C(=O)O	489.6	569.63	80.03	6404.8
0027_00073	C(CC(=O)O)C(C(=O)O)N	483.6	486.48	2.88	8.29
0027_00072	C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O	411.72	526.56	114.84	13188.23
0027_00026	C(C1C(C(C(O1)N2C3=C(C(=O)NC(=N3)N)NC2=O)O)O)O	366.06	454.58	88.52	7835.79
0027_00166	C1=CC=C2C(=C1)NC(=O)O2	60.6	228.45	167.85	28173.62
0027_00092	CC(C)C[C@@H](C(=O)O)N	363.18	422.46	59.28	3514.12
0027_00250	C1C[C@H](NC1)C(=O)O	451.8	510.11	58.31	3400.05
0027_00175	CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C	78.0	353.07	275.07	75663.51
0027_00253	CC(=O)NCCCC[C@@H](C(=O)O)N	455.4	488.69	33.29	1108.22
0027_00040	C(C(C(=O)O)N)C(=O)N	520.26	545.15	24.89	619.51
0027_00194	CN1CCCN=C1C=CC2=CC=CS2	138.0	316.74	178.74	31947.98
0027_00032	CNC[C@@H](C1=CC(=C(C=C1)O)O)O	516.72	561.22	44.5	1980.25
0027_00089	C1=CN=CC=C1C(=O)O	134.94	176.45	41.51	1723.08
0027_00071	C(C1C(C(C(C(O1)O)N)O)O)O	629.1	616.18	12.92	166.93
0027_00088	C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O	463.74	455.32	8.42	70.9
0027_00293	COC(=O)C1=CN=CC=C1	69.6	113.13	43.53	1894.86
0027_00243	C1=NC2=NC=NC(=C2N1)N	436.8	623.93	187.13	35017.63
0027_00278	C(C(=O)O)N=C(N)N	511.2	457.11	54.09	2925.73
0027_00212	C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-]	339.0	459.45	120.45	14508.21
0027_00010	C1C(C(OC1N2C=NC3=C2N=CNC3=O)CO)O	281.4	393.3	111.9	12521.61
0027_00147	CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O	154.8	364.73	209.93	44070.61
0027_00196	C1=CNC(=O)NC1=O	159.0	297.36	138.36	19143.49
0027_00252	CCNC(=O)CCC(C(=O)O)N	454.8	465.09	10.29	105.88
0027_00053	C1=C(NC=N1)/C=C/C(=O)O	299.94	331.15	31.21	974.06
0027_00193	CC(C)(CO)C(C(=O)NCCC(=O)O)O	138.6	354.15	215.55	46461.8
0027_00118	C1=CC=C(C=C1)CC(=O)NC(CCC(=O)N)C(=O)O	157.74	312.54	154.8	23963.04
0027_00048	C[N+](C)(C)CC(CC(=O)[O-])O	463.32	443.91	19.41	376.75
0027_00173	C1=CC=C(C=C1)C(=O)NCC(=O)O	81.6	144.46	62.86	3951.38
0027_00262	CN(CC(=O)O)C(=N)N	473.4	514.39	40.99	1680.18
