id	smile	real_rt	pred_rt	diff	diff_sq
0094_00080	C([C@@H](C(=O)O)N=C(N)N)C(=O)O	77.4	-150.61	228.01	51988.56
0094_00084	CC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N	82.8	123.55	40.75	1660.56
0094_00040	CC(=O)OCC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C	1509.6	1406.05	103.55	10722.59
0094_00059	C[N+](C)(C)CC(CC(=O)[O-])O	75.0	85.74	10.74	115.35
0094_00074	CN1C=NC=C1C[C@@H](C(=O)O)N	72.0	141.84	69.84	4877.63
0094_00089	CC1=NC=C(C(=C1O)CN)CO	75.0	264.99	189.99	36096.2
0094_00071	CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC	974.4	1033.98	59.58	3549.77
0094_00088	C1=CN=C2C(=N1)C(=O)NC(=N2)N	255.6	507.81	252.21	63609.88
0094_00037	C[N+](C)(C)CCOP(=O)(O)OP(=O)([O-])OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O	80.4	122.17	41.77	1744.73
0094_00022	CC1=C(NC(=O)N=C1)N	78.6	236.94	158.34	25071.56
0094_00010	C1=CC(=C(C=C1CC(C(=O)O)N)I)OC2=CC(=C(C(=C2)I)O)I	1287.0	1263.32	23.68	560.74
0094_00104	C1=CC2=C(C(=C1)O)NC(=CC2=O)C(=O)O	718.8	673.74	45.06	2030.4
0094_00068	C1=CC=C(C=C1)CC(C(=O)O)N	915.6	857.82	57.78	3338.53
0094_00034	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C	1214.4	1346.64	132.24	17487.42
0094_00048	C(C(=O)O)N=C(N)N	76.2	-249.16	325.36	105859.13
0094_00027	CC1=C(C(=CC2=C(C(=C(N2)C=C3C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)NC1=CC4=NC(=O)C(=C4C)C=C)CCC(=O)O	1408.2	1489.02	80.82	6531.88
