id	smile	real_rt	pred_rt	diff	diff_sq
0116_00038	CCCCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	473.4	447.5	25.9	670.81
0116_00037	C(CC(C(=O)O)N)CN=C(N)N	1006.2	1011.61	5.41	29.27
0116_00022	CN(CC(=O)O)C(=NP(=O)(O)O)N	953.4	941.0	12.4	153.76
0116_00032	C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=C(NC4=O)N)O)OP(=O)(O1)O	739.2	796.51	57.31	3284.44
0116_00010	C(CC(=O)O)CN=C(N)N	754.8	857.6	102.8	10567.83
0116_00065	C[N+](C)(C)CCOP(=O)([O-])OC[C@@H](CO)O	803.4	777.17	26.23	688.01
0116_00068	CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO	622.8	731.51	108.71	11817.87
0116_00065	C[N+](C)(C)CCOP(=O)([O-])OCC(CO)O	803.4	762.48	40.92	1674.45
0116_00048	CC(=CCNC1=NC=NC2=C1NC=N2)C	61.8	346.03	284.23	80786.69
0116_00045	CC1=CC2=C(C=C1C)N=C3C(=N2)C(=O)NC(=O)N3	70.2	662.5	592.3	350819.29
0116_00027	CC1C(NC(=O)N1)CCCCCC(=O)O	580.2	660.99	80.79	6527.02
