id	smile	real_rt	pred_rt	diff	diff_sq
0395_00027	C1[C@@H](C=N[C@H]1C(=O)O)O	150.4	132.74	17.66	311.88
0395_00037	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(C)(CC(=O)O)O)O	226.76	433.36	206.6	42683.55
0395_00022	CCC(=C)C(=O)O	97.22	451.98	354.76	125854.67
0395_00019	C[C@@H](C=O)O	89.06	110.37	21.31	454.12
0395_00010	C(C(C(=O)O)N)OP(=O)(O)O	78.32	-64.27	142.59	20331.91
0395_00050	C1=C(N(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)C(=O)O	499.04	550.47	51.43	2645.04
0395_00063	C([C@@H]1[C@H]([C@H]([C@@H](O1)NC(=O)CN)O)O)OP(=O)(O)O	807.79	512.52	295.27	87184.36
0395_00001	C([C@@H](C(=O)O)NC(=O)N)C(=O)O	65.55	34.73	30.82	949.87
0395_00065	CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O	883.45	726.63	156.82	24592.51
0395_00064	CC(CCCC(CO)COS(=O)(=O)O)C1CCC2[C@@]1([C@@H](CC3C2[C@@H](CC4[C@@]3(CC[C@H](C4)O)C)O)O)C	880.37	815.84	64.53	4164.12
0395_00048	C(CC(=O)O)C(=O)O	391.8	92.31	299.49	89694.26
0395_00045	CC(C)CC(C(=O)O)N	360.76	198.99	161.77	26169.53
0395_00049	CC=CC(=O)O	487.64	239.5	248.14	61573.46
