id	smile	real_rt	pred_rt	diff	diff_sq
0114_00025	C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N	915.0	695.93	219.07	47991.67
0114_00037	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)N)N	140.4	381.23	240.83	57999.09
0114_00022	CC1C(NC(=O)N1)CCCCCC(=O)O	313.2	549.97	236.77	56060.02
0114_00010	CC1=C(NC(=O)N=C1)N	405.0	631.38	226.38	51247.91
0114_00058	C[N+](C)(C)CCOP(=O)([O-])OC[C@@H](CO)O	801.6	893.4	91.8	8427.24
0114_00015	CC\1=C(/C(=C/C2=C(C(=C(N2)/C=C\3/C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)/N/C1=C\C4=NC(=O)C(=C4C)C=C)CCC(=O)O	548.4	278.42	269.98	72889.19
0114_00002	CN1C=NC2=C(C1=N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O	145.8	623.03	477.23	227748.5
0114_00048	C1=CC(=CN=C1)C(=O)N	67.2	395.89	328.69	108037.13
0114_00045	CC(=O)NC(CCCCN)C(=O)O	798.6	803.53	4.93	24.31
0114_00003	C[N+]1=CC=CC(=C1)C(=O)N	547.2	338.93	208.27	43376.4
