id	smile	real_rt	pred_rt	diff	diff_sq
0346_00888	C1=CC=C2C(=C1)C(=CN2)C=O	206.52	165.18	41.34	1709.0
0346_00071	CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	333.42	325.56	7.86	61.78
0346_00072	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2C(C(C4C3(CCC(C4)O)C)O)O)C	208.92	237.89	28.97	839.26
0346_00457	C[N+](C)(C)CCCC(=O)[O-]	33.78	56.75	22.97	527.62
0346_00773	CCCCCCCCCCCCCCCC(C(CO)N)O	325.92	395.65	69.73	4862.27
0346_00081	CCCCCCCCCCCCC[C@H](CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C)O	318.12	317.49	0.63	0.4
0346_01236	CCCCCCCCCCCCCCCCCCC[N+]1=CC=CC(=C1)S(=O)(=O)[O-]	418.26	398.08	20.18	407.23
0346_01007	CC(C)(C#C)NC(=O)C1=CC(=CC(=C1)Cl)Cl	313.02	361.51	48.49	2351.28
0346_01167	CON=C(C1=CC=CC=C1OC2=C(C(=NC=N2)OC3=CC=CC=C3Cl)F)C4=NOCCO4	323.16	361.46	38.3	1466.89
0346_01138	CC1(CNC(=NC1)NN=C(C=CC2=CC=C(C=C2)C(F)(F)F)C=CC3=CC=C(C=C3)C(F)(F)F)C	318.06	340.63	22.57	509.41
0346_00059	C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	256.38	246.57	9.81	96.24
0346_00583	CC(=O)NC(CC1=CC=CC=C1)C(=O)O	192.36	183.38	8.98	80.64
0346_01003	CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C	195.0	217.11	22.11	488.85
0346_00075	CC(C)CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	162.96	181.98	19.02	361.76
0346_00697	C1=CC(=O)NC(=C1)O	49.44	143.98	94.54	8937.81
0346_00901	CC1(CCO[13C](=O)C1)O	70.14	86.39	16.25	264.06
0346_00338	C1C(CNC1C(=O)O)O	32.82	14.54	18.28	334.16
0346_01069	CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=C(SC=C2)C(=O)OC	243.6	239.65	3.95	15.6
0346_01235	CCCCCCCCCCCCCCCCCC[N+]1=CC=CC(=C1)S(=O)(=O)[O-]	406.08	389.13	16.95	287.3
0346_01200	CC(CCC(=O)NCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C	288.66	285.26	3.4	11.56
0346_01066	CCS(=O)(=O)C1=C(N=CC=C1)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC	255.24	247.17	8.07	65.12
0346_00880	C1=C(OC(=C1)C(=O)O)C(=O)O	75.06	49.49	25.57	653.82
0346_00949	COP(=O)(OC)SCN1C2=C(C=C(C=N2)Cl)OC1=O	245.4	226.57	18.83	354.57
0346_00041	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CCC(=O)C4)C)C	372.54	336.92	35.62	1268.78
0346_00398	C(CCNCCCN)CNCCCN	26.52	37.94	11.42	130.42
0346_01147	CC1=CC2=C(C(=C(C=C2)Cl)C(=O)O)N=C1	204.06	213.48	9.42	88.74
0346_00976	CC1(CCC(=CC2=CC=C(C=C2)Cl)C1(CN3C=NC=N3)O)C	298.44	328.25	29.81	888.64
0346_00253	C1=NC2=C(N1)C(=O)NC(=N2)N	48.24	73.63	25.39	644.65
0346_01064	CC(C(=O)OCCON=C(C)C)OC1=CC=C(C=C1)OC2=CN=C3C=C(C=CC3=N2)Cl	365.22	345.92	19.3	372.49
0346_00061	CCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	133.02	138.54	5.52	30.47
0346_00650	C1=CC(=CC=C1CCN)O	49.32	184.95	135.63	18395.5
0346_01068	CC1=C(SC(=C1C(=O)NCC=C)[Si](C)(C)C)C	334.62	257.06	77.56	6015.55
0346_00893	C1=CC=C2C(=C1)C(=CN2)/C=C/C(=O)O	221.94	222.42	0.48	0.23
0346_00671	C1=CC2=C(C=C1O)C(=CN2)CC(=O)O	155.52	205.82	50.3	2530.09
0346_00909	C1[C@H](C([C@@H](CC1(C(=O)O)O)O)O)O	35.28	53.19	17.91	320.77
0346_00081	CCCCCCCCCCCCCC(CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C)O	318.12	316.56	1.56	2.43
0346_00076	C[N+](C)(C)C[C@@H](CC(=O)[O-])OC(=O)CCCC(=O)O	49.38	84.74	35.36	1250.33
0346_00856	CC(=CC(=O)NCC(=O)O)C	152.46	187.76	35.3	1246.09
0346_01041	C1=CC=C2C(=C1)NC(=N2)C3=CC=CO3	162.66	234.04	71.38	5095.1
0346_01136	CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)C2=CC=CO2	300.0	275.46	24.54	602.21
0346_00298	CN1C=NC2=C(C1=N)N=CN2C3C(C(C(O3)CO)O)O	65.82	40.88	24.94	622.0
0346_00056	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H]([C@@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C	268.86	294.42	25.56	653.31
0346_00251	C12=C(NC(=O)N1)NC(=O)NC2=O	36.66	65.29	28.63	819.68
0346_00297	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N	140.7	119.18	21.52	463.11
0346_01012	CCNP(=S)(OC)OC(=CC(=O)OC(C)C)C	326.04	262.92	63.12	3984.13
0346_00948	CCCCC(CN1C=NC=N1)(C#N)C2=CC=C(C=C2)Cl	305.64	332.05	26.41	697.49
0346_00992	CC1=C(C(=CC=C1)C)N(CN2C=CC=N2)C(=O)CCl	283.56	240.71	42.85	1836.12
0346_00904	CC(CCO)(CC(=O)O)O	50.52	129.86	79.34	6294.84
0346_00029	CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C	317.88	311.25	6.63	43.96
0346_01093	CC(C)(C)C1=CC=C(C=C1)CSC2=C(C(=O)N(N=C2)C(C)(C)C)Cl	398.34	385.25	13.09	171.35
0346_00851	C(CC(=O)O)CN	32.34	74.21	41.87	1753.1
0346_01001	CCN(CC)C(=O)C(=C(C)OP(=O)(OC)OC)Cl	232.74	301.39	68.65	4712.82
