id	smile	real_rt	pred_rt	diff	diff_sq
0321_01096	CCC1=CC=C(C=C1)C(=O)NN(C(=O)C2=CC(=CC(=C2)C)C)C(C)(C)C	354.96	303.1	51.86	2689.46
0321_00110	CCCCCCCC/C=C\CCCCCCCC(=O)O	430.5	404.4	26.1	681.21
0321_00615	C1CCOC(=O)C1	162.42	144.22	18.2	331.24
0321_01069	CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=C(SC=C2)C(=O)OC	277.38	307.62	30.24	914.46
0321_00188	CCCCCC[C@H](C/C=C\CCCCCCCC(=O)O)O	390.96	346.68	44.28	1960.72
0321_00717	C(C(C(C(C(=O)CO)O)O)O)O	33.36	29.59	3.77	14.21
0321_00352	C(C(C(C(C(C(=O)O)O)O)O)O)O	33.54	38.58	5.04	25.4
0321_00018	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H]([C@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C	350.76	331.62	19.14	366.34
0321_00011	C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	370.5	345.65	24.85	617.52
0321_00843	C(CC(=O)O)C(=O)C(=O)O	40.32	17.56	22.76	518.02
0321_00915	C1=C(NC=N1)C=CC(=O)O	40.5	87.61	47.11	2219.35
0321_00406	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OC4C(C(C(C(O4)CO)O)O)O)O)O)N	34.8	28.76	6.04	36.48
0321_01025	C1=CC=C(C(=C1)C2=CC=C(C=C2)Cl)NC(=O)C3=C(N=CC=C3)Cl	333.54	361.09	27.55	759.0
0321_00221	C(C(C(=O)O)N)O	74.16	-24.7	98.86	9773.3
0321_01237	CCCCCCCCCCCCCCCCCCCC[N+]1=CC=CC(=C1)S(=O)(=O)[O-]	426.9	398.42	28.48	811.11
0321_00093	CCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	360.6	298.1	62.5	3906.25
0321_00677	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O	34.92	35.74	0.82	0.67
0321_00013	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C	290.46	268.26	22.2	492.84
0321_00908	CC(=O)N[C@@H](CC(=O)O)C(=O)O	42.0	40.28	1.72	2.96
0321_00714	C(C1C(C(C(C(O1)O)O)O)O)O	33.36	35.43	2.07	4.28
0321_00910	CC(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)O	171.12	186.93	15.81	249.96
0321_00116	CCCCCCCCCCCCCCCCCCCCCCC(=O)O	489.54	439.67	49.87	2487.02
0321_00832	C(CC(C(=O)O)O)CC(=O)O	69.9	103.04	33.14	1098.26
0321_01212	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2C(C(C4C3(CCC(C4)O)C)O)O)C	336.78	335.31	1.47	2.16
0321_00297	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N	161.16	175.98	14.82	219.63
0321_00211	C(CS(=O)(=O)O)N	32.22	-9.79	42.01	1764.84
0321_00290	C1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=O)NC2=O	105.24	74.96	30.28	916.88
0321_01131	CNC(=N[N+](=O)[O-])NCC1CCOC1	159.66	141.06	18.6	345.96
0321_00912	C(CC(=O)O)C(=O)O	58.62	16.03	42.59	1813.91
0321_01049	CC1=NN=C(C(=O)N1N)C2=CC=CC=C2	225.54	191.83	33.71	1136.36
0321_00860	COC1=C(C=CC(=C1)C(C(=O)O)O)O	85.68	85.27	0.41	0.17
0321_00043	CC(CCC(=O)O)C1CCC2C1(CCC3C2CC(C4C3(CCC(C4)O)C)O)C	367.5	368.28	0.78	0.61
0321_00093	CCCCCCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	360.6	287.16	73.44	5393.43
0321_00835	CC(C)C(CC(=O)O)(C(=O)O)O	192.06	140.4	51.66	2668.76
0321_00953	CCCCC1=C(N=C(N=C1OS(=O)(=O)N(C)C)NCC)C	250.8	255.03	4.23	17.89
0321_01227	CCCCCCCCCC[N+]1=CC=CC(=C1)S(=O)(=O)[O-]	324.18	301.94	22.24	494.62
0321_00831	CCC(C)C(=O)NCC(=O)O	165.42	196.58	31.16	970.95
0321_00409	CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O	214.44	206.23	8.21	67.4
0321_00140	CC(C)(CC(=O)O)CC(=O)O	203.52	143.38	60.14	3616.82
0321_00712	C1(C(C(C(C(C1O)O)O)O)O)O	33.36	22.09	11.27	127.01
0321_00845	CC(CC(=O)O)(CC(=O)O)O	69.84	85.1	15.26	232.87
