id	smile	real_rt	pred_rt	diff	diff_sq
0390_009187	COC1=CC(=C(C=C1)C(=O)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@H]([C@@H](CO3)O)O)O)O)O)O	102.7	126.64	23.94	573.12
0390_002437	CN1CCC2=CC(=C(C3=C2[C@@H]1CC4=C3C(=C(C=C4)O)OC)OC)OC	116.14	113.86	2.28	5.2
0390_005621	CCC(C)C(=O)C(=O)NC1CC2=CC(=C(C=C2)O)C3=C4C(=CC=C3)C(C(C(NC(=O)C(NC1=O)CC(=O)N)C(=O)N/C=C\C)O)(C(=O)N4)O	152.5	172.62	20.12	404.81
0390_008593	CC=C(C)C(=O)OC1CC2(C(O2)C=CC3(C(O3)C4C1=C(C(=O)O4)COC(=O)C)C)COC(=O)C	235.15	248.25	13.1	171.61
0390_006206	C=CCC=CCC=CCCCCCCCC1=CC(=CC(=C1)O)O	347.32	358.97	11.65	135.72
0390_004759	CC1=C(C=C(C=C1O)O)C=CC2=CC=C(C=C2)OC	221.02	207.88	13.14	172.66
0390_007923	CC1CCC=C(C(C(C(CC(CC(CC2CC(C(C(O2)(CC(C(CCC(C(C(CC(C(C=CC(C(C(=O)OC1C(C)CC(=CCCCCCNC(=NC)N)C)C)O)C)O)O)C)O)C)O)O)O)O)OC(=O)CC(=O)O)O)O)C)O)C	243.24	210.35	32.89	1081.75
0390_008426	CC=C(C)C(=O)OC1CC2C(CC=C3C2(CCC(C3)OC4CC(C(C(O4)C)OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)OC)OC)C)C8(C1(C(CC8)C(=O)C)C)O	363.52	375.26	11.74	137.83
0390_000413	C/C=C(\C)/C(=O)OC(COC1=C2C(=C(C3=C1OC(=O)C=C3)OC)C=CO2)C(C)(C)O	263.08	260.58	2.5	6.25
0390_006273	CC(C)/C=C\1/C2=NC3=C(C=CC=C3O)C(=O)N2C(C(=O)N1)C(C)C	241.46	227.01	14.45	208.8
0390_000544	CC1C(C(OC1C2=CC(=C(C=C2)OC(C)C(C3=CC4=C(C=C3)OCO4)O)OC)C5=CC(=C(C=C5)OC(C)C(C6=CC(=C(C=C6)OC)OC)O)OC)C	313.57	283.55	30.02	901.2
0390_004700	CC(=O)O[C@@H]1[C@H](OC2=CC(=CC(=C2C1=O)O)OC)C3=CC(=C(C=C3)O)O	205.25	202.2	3.05	9.3
0390_008370	CC1=C(C(C2C(C1)OC(=O)C2=C)O)C(C)CCCO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O	79.12	111.08	31.96	1021.44
0390_007968	C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC(=O)[C@@]23CC[C@@]4(C(=CCC5[C@]4(CCC6[C@@]5(CC[C@@H]([C@@]6(C)C=O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O[C@H]8[C@@H]([C@H]([C@@H](CO8)O)O)O)O[C@H]9[C@@H]([C@H]([C@H]([C@H](O9)CO)O)O)O)C)C)[C@@H]2CC(CC3)(C)C)C)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)OC(=O)C	221.72	206.3	15.42	237.78
0390_003809	C1=CC(=CC=C1C=CC(=O)OC2C(C(C(OC2OC3=C(OC4=CC(=CC(=C4C3=O)O)OC5C(C(C(C(O5)CO)O)O)O)C6=CC=C(C=C6)O)CO)O)O)O	116.87	133.33	16.46	270.93
0390_005821	C1=CC=C(C=C1)C(=O)OC2C(C(C(OC2OC3=C(C=C(C=C3)O)CO)CO)O)O	123.83	147.46	23.63	558.38
0390_005016	CC(=O)C1=CC=C(C=C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@H]([C@@H](CO3)O)O)O)O)O)O	130.09	84.66	45.43	2063.88
0390_009787	CN(C(CC1=CC=CC=C1OC)C(=O)O)C(=O)C2=CC=CC=C2	190.36	228.65	38.29	1466.12
0390_003991	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O[C@H]6[C@@H]([C@@H]([C@H]([C@@H](O6)C)O)O)O)O)O)O)O)O	96.57	109.45	12.88	165.89
0390_004255	COC1=CC2=C(C=C1)[C@@H]3COC4=C([C@@H]3O2)C=CC(=C4)OC	235.03	244.52	9.49	90.06
0390_005985	CCC1C(C=CC(=O)C(C=C(C(=O)C(CC(C(=O)O1)C)C)C)C)(C)O	240.52	238.06	2.46	6.05
0390_005466	C[C@H]1[C@@H](CCC2=CC(=O)C(=C[C@]12C)C(=C)C)O	302.2	210.24	91.96	8456.64
0390_003145	C[C@@H]1[C@H]([C@@H](C[C@@H](O1)O[C@H]2[C@@H](CC3=C(C2=O)C(=C4C(=C3)C=C(C(=C4O)C)O[C@H]5C[C@H]([C@@H]([C@H](O5)C)OC)O[C@H]6C[C@H]([C@@H]([C@H](O6)C)OC(=O)C)O)O)[C@@H](C(=O)[C@H]([C@@H](C)O)O)OC)OC7C[C@H]([C@H]([C@H](O7)C)O)O[C@H]8C[C@]([C@@H]([C@H](O8)C)OC(=O)C(C)C)(C)O)O	276.37	290.27	13.9	193.21
0390_001578	CC1=CC(=CC2=C1C=C(OC2=O)CO)O	101.81	114.9	13.09	171.35
0390_004808	CCC(C)C(=O)OCC1C(C(C(C(O1)OC2C(C(C(C(O2)CO)O)O)O)O)O)O	85.78	86.13	0.35	0.12
0390_006836	CCC(C)C(C(=O)O)N1CC2=C(C1=O)C(=C(C(=C2OCC=C(C)C)C)OC)C(=O)O	329.23	314.11	15.12	228.61
0390_005448	CC1C(C(C(C(O1)OC23C=COC(C2C(=CC3=O)C)OC4C(C(C(C(O4)CO)O)O)O)O)OC(=O)C=CC5=CC=CC=C5)O	149.86	186.28	36.42	1326.42
0390_007212	CC(=O)NC=C(CC1=CC2=C(C(=C1)OC)OCO2)N(CC(=O)CC3=CC=CC=C3)C(=O)C	221.41	203.29	18.12	328.33
