id	smile	real_rt	pred_rt	diff	diff_sq
0101_00042	C[N+](C)(C)C[C@@H](CC(=O)[O-])O	74.4	-53.03	127.43	16238.4
0101_00037	C1=CC=C2C(=C1)C(=CN2)CC=O	642.0	803.54	161.54	26095.16
0101_00022	CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC	1600.2	1142.75	457.45	209260.5
0101_00027	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C	1081.8	1035.58	46.22	2136.29
0101_00010	COC1=C(C=CC(=C1)CCN)O	292.2	642.8	350.6	122920.35
0101_00055	CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O	575.4	469.58	105.82	11197.88
0101_00068	C1=CC2=C(C=C1O)C(=CN2)CCN	639.6	663.23	23.63	558.38
0101_00065	C1=CC=C2C(=C1)C=CC=N2	703.8	710.42	6.62	43.82
0101_00048	CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC	870.0	828.78	41.22	1699.09
0101_00045	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)N)N	598.2	584.34	13.86	192.1
0101_00027	CC12CCC(=O)C=C1CCC3C2C(=O)CC4(C3CCC4(C(=O)CO)O)C	1081.8	1041.59	40.21	1616.85
