id	smile	real_rt	pred_rt	diff	diff_sq
0201_0257	CN(CC(=O)O)C(=NP(=O)(O)O)N	46.0	35.44	10.56	111.51
0201_0182	CC(=O)NC(CC(=O)O)C(=O)O	49.8	18.58	31.22	974.69
0201_0066	C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)(O)O)O	46.2	63.01	16.81	282.58
0201_0489	C1=CC=C(C=C1)C=CC=O	638.4	534.84	103.56	10724.67
0201_0292	CC(=O)NC(CCC(=O)O)C(=O)O	53.8	48.48	5.32	28.3
0201_0110	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N	154.8	114.29	40.51	1641.06
0201_0401	C1=C(C=C(C(=C1I)O)I)C[C@@H](C(=O)O)N	268.8	305.43	36.63	1341.76
0201_0605	CC1=CC2=C(C=C1C)N=CN2	254.4	280.93	26.53	703.84
0201_0119	CN(C)C(=NCCCC(C(=O)O)N)N	41.2	36.01	5.19	26.94
0201_0108	C(C1C(C(C(C(O1)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)O	43.8	65.56	21.76	473.5
0201_0038	CSCC[C@@H](C(=O)O)N	49.4	58.57	9.17	84.09
0201_0162	C1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=O)NC2=O	60.8	69.67	8.87	78.68
0201_0428	C1=CC(=C(C=C1C(=O)O)O)O	117.4	62.43	54.97	3021.7
0201_0077	CC(C)C(C(=O)O)N	47.2	28.86	18.34	336.36
0201_0480	C=C(CC(=O)O)C(=O)O	93.6	53.41	40.19	1615.24
0201_0375	C(C1C(C(C(C(O1)O)N)O)O)OS(=O)(=O)O	42.8	61.03	18.23	332.33
0201_0556	C1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O	42.0	72.68	30.68	941.26
0201_0072	C([C@H](C(=O)O)O)C(=O)O	49.4	59.1	9.7	94.09
0201_0060	C1C(C(C(C=C1C(=O)O)O)O)O	45.2	46.45	1.25	1.56
0201_0583	CCCCCCCCCCCCCCCC(=O)O	984.8	903.48	81.32	6612.95
0201_0512	C1=CC(=C(C=C1O)CC(=O)O)O	93.8	133.67	39.87	1589.62
0201_0405	C(CC(=O)O)CC(=O)O	76.8	73.07	3.73	13.91
0201_0171	C1CCN[C@@H](C1)C(=O)O	45.8	95.71	49.91	2491.01
0201_0352	CNC[C@@H](C1=CC(=C(C=C1)O)O)O	44.4	27.22	17.18	295.15
0201_0072	C(C(C(=O)O)O)C(=O)O	49.4	65.7	16.3	265.69
0201_0549	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@H]([C@H]2O)O)O)CO)O)O)O)O	44.2	67.44	23.24	540.1
0201_0173	C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)([O-])OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N	47.0	62.72	15.72	247.12
0201_0040	C1=NC2=NC=NC(=C2N1)N	44.2	57.09	12.89	166.15
0201_0262	C1=C(NC=N1)CCN	38.2	12.71	25.49	649.74
0201_0108	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O	43.8	66.95	23.15	535.92
0201_0225	C1=CC(=C(C=C1C[C@@H](C(=O)O)N)[N+](=O)[O-])O	103.0	83.93	19.07	363.66
0201_0217	C[N+](C)(C)CC(CC(=O)[O-])O	42.4	65.26	22.86	522.58
0201_0349	CCC(C(=O)NCC(=O)[O-])NC(=O)CCC(C(=O)[O-])[NH3+]	49.2	67.02	17.82	317.55
0201_0331	CSCC[C@@H](C(=O)O)NC=O	147.2	191.26	44.06	1941.28
0201_0337	C([C@@H](C(=O)O)N=C(N)N)C(=O)O	43.0	29.86	13.14	172.66
0201_0385	C1=CC2=C(C(=C1)O)NC(=CC2=O)C(=O)O	188.0	116.63	71.37	5093.68
0201_0424	CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C	572.2	610.98	38.78	1503.89
0201_0018	C([C@@H]1[C@H]([C@@H]([C@H](C(=O)O1)O)O)O)O	46.6	68.01	21.41	458.39
0201_0211	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O	45.8	80.81	35.01	1225.7
0201_0252	C(CC(C(=O)O)N)CN	39.6	12.91	26.69	712.36
0201_0128	C1=CC(=C(N=C1)C(=O)O)C(=O)O	51.6	47.26	4.34	18.84
0201_0084	C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N	236.6	176.01	60.59	3671.15
0201_0041	CSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O	172.8	127.52	45.28	2050.28
0201_0158	CC1C(C(C(C(O1)O)O)O)O	43.0	72.87	29.87	892.22
