id	smile	real_rt	pred_rt	diff	diff_sq
0256_00712	C1(C(C(C(C(C1O)O)O)O)O)O	42.9	12.0	30.9	954.81
0256_00374	CN1C=NC2=C1C(=O)N(C(=O)N2C)C	165.48	230.85	65.37	4273.24
0256_00582	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)N)N	133.08	179.87	46.79	2189.3
0256_00347	C(CC(C(=O)O)N)CC(=O)O	41.82	35.33	6.49	42.12
0256_00071	CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	344.4	358.54	14.14	199.94
0256_00949	COP(=O)(OC)SCN1C2=C(C=C(C=N2)Cl)OC1=O	251.16	287.19	36.03	1298.16
0256_00657	COC1=C(C=CC(=C1)C(=O)OC)O	170.94	247.45	76.51	5853.78
0256_00199	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N	147.48	179.65	32.17	1034.91
0256_01237	CCCCCCCCCCCCCCCCCCCC[N+]1=CC=CC(=C1)S(=O)(=O)[O-]	433.38	413.37	20.01	400.4
0256_01029	CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2Cl	264.6	299.31	34.71	1204.78
0256_00227	C1=C(NC(=O)N=C1)N	41.7	39.86	1.84	3.39
0256_00193	C1=CC=C(C(=C1)C(=O)CC(C(=O)O)N)N	91.08	140.1	49.02	2402.96
0256_01061	CC(C)NC1=NC(=NC(=N1)OC)NC(C)C	230.7	275.19	44.49	1979.36
0256_00309	CCCCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	357.12	348.72	8.4	70.56
0256_00908	CC(=O)NC(CC(=O)O)C(=O)O	52.38	48.39	3.99	15.92
0256_00086	CC=C(C)C(=O)OC(CC(=O)[O-])C[N+](C)(C)C	158.88	173.25	14.37	206.5
0256_00945	CCC(C)(C)C(=O)OC1=C(C(=O)OC12CCCCC2)C3=CC(=CC(=C3)Cl)Cl	401.88	408.57	6.69	44.76
0256_00845	CC(CC(=O)O)(CC(=O)O)O	63.0	87.65	24.65	607.62
0256_00092	CCCCCCCCCCC/C=C/C(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	325.62	355.59	29.97	898.2
0256_01073	CC(C)(C=NOC(=O)NC)SC	238.26	227.04	11.22	125.89
0256_00066	CCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	302.88	322.28	19.4	376.36
0256_01019	CCOP(=S)(OCC)OC1=NN(C=N1)C2=CC=CC=C2	325.8	357.94	32.14	1032.98
0256_00960	CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl	382.62	415.02	32.4	1049.76
0256_00874	C1=CC2=C(C(=C1)O)NC(=CC2=O)C(=O)O	144.96	178.29	33.33	1110.89
0256_01122	CCC(C)(C(=O)CCl)NC(=O)C1=CC(=C(C(=C1)Cl)C)Cl	348.6	335.04	13.56	183.87
0256_01222	CCCCC[N+]1=CC=CC(=C1)S(=O)(=O)[O-]	157.02	174.15	17.13	293.44
0256_00078	CCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	62.28	122.15	59.87	3584.42
0256_00079	CCCCCCCCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	355.86	352.9	2.96	8.76
0256_00341	CC(=O)NC(CC(=O)N)C(=O)O	45.12	28.75	16.37	267.98
0256_00050	CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O	259.68	270.18	10.5	110.25
0256_00586	CC1=CC2=C(C=C1C)N=C3C(=N2)C(=O)NC(=O)N3	213.18	204.63	8.55	73.1
0256_01092	COC(=O)N(C1=CC=CC=C1COC2=NN(C=C2)C3=CC=C(C=C3)Cl)OC	349.92	346.32	3.6	12.96
0256_01145	CC1=NNC(=O)N(C1)N=CC2=CN=CC=C2	44.52	209.6	165.08	27251.41
0256_00398	C(CCNCCCN)CNCCCN	33.84	38.85	5.01	25.1
0256_00764	CCCCCCCCCCCCCC(=O)OCC(CO)O	245.76	343.59	97.83	9570.71
0256_01210	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2C(C(C4C3(CCC(C4)O)C)O)O)C	223.98	239.59	15.61	243.67
0256_01211	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2C(C(C4C3(CCC(C4)O)C)O)O)C	223.98	239.59	15.61	243.67
0256_00858	CCCC(C(C(=O)O)O)C(=O)O	167.22	118.24	48.98	2399.04
0256_00904	CC(CCO)(CC(=O)O)O	60.36	122.92	62.56	3913.75
0256_01054	CCCC(=O)C12C(=O)C(=C(C(C1=O)(CC(C2(C)CCC=C(C)C)CC=C(C)C)CC=C(C)C)O)CC=C(C)C	452.04	314.97	137.07	18788.18
0256_00381	C1C(C(OC1N2C=CC(=O)NC2=O)CO)O	49.62	122.54	72.92	5317.33
0256_00571	C1=CC=C2C(=C1)C(=CN2)CCN	162.42	197.73	35.31	1246.8
0256_00259	C1CCNC(C1)C(=O)O	45.12	63.34	18.22	331.97
0256_01079	CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3	313.68	350.51	36.83	1356.45
0256_01062	CC1=NC(=NC(=N1)OC)N(C)C(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC	287.64	302.92	15.28	233.48
0256_00298	CN1C=NC2=C(C1=N)N=CN2C3C(C(C(O3)CO)O)O	73.74	69.74	4.0	16.0
0256_00159	C=CCCCCCCCC(=O)O	297.96	292.55	5.41	29.27
0256_01188	CC(CCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C	332.58	349.69	17.11	292.75
