id	smile	real_rt	pred_rt	diff	diff_sq
0432_00138	C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CCC(=O)C4)C)C	108.0	81.32	26.68	711.82
0432_00148	COC1=CC=CC(=C1)CCC(=O)O	156.0	441.24	285.24	81361.85
0432_00135	C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N	108.0	113.2	5.2	27.04
0432_00147	CC(=O)N[C@@H](CS)C(=O)O	156.0	212.74	56.74	3219.43
0432_00178	C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O	492.0	76.52	415.48	172623.63
0432_00100	C(C1C(C(C(C(O1)O)O)O)O)O	42.0	215.03	173.03	29939.38
0432_00198	C(C(C(C(C(CO)O)O)O)O)O	822.0	650.88	171.12	29282.05
0432_00060	C[C@H]([C@H](C1=CC=CC=C1)O)N	42.0	240.1	198.1	39243.61
0432_00116	CC(=O)OC1=CC=CC=C1C(=O)O	60.0	309.56	249.56	62280.19
0432_00099	[C@H]([C@@H]([C@@H](C(=O)O)O)O)([C@H](C(=O)O)O)O	42.0	129.31	87.31	7623.04
0432_00073	C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O	42.0	94.4	52.4	2745.76
0432_00026	CC(=O)CCC(=O)O	36.0	393.71	357.71	127956.44
0432_00166	COC1=CC=C(C=C1)C(=O)O	318.0	198.38	119.62	14308.94
0432_00189	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=C(C=C34)OC)O	672.0	281.16	390.84	152755.9
0432_00175	C(C=CCC(=O)O)C(=O)O	444.0	374.43	69.57	4839.99
0432_00193	C1=C(NC=N1)C[C@@H](C(=O)O)NC(=O)CCN	774.0	243.78	530.22	281133.25
0432_00040	CCC(C(=O)O)N	42.0	177.44	135.44	18343.99
0432_00194	CCC(C)(C(=O)O)O	792.0	457.98	334.02	111569.35
0432_00089	C(=CC(=O)O)C(=O)O	42.0	278.98	236.98	56159.53
0432_00071	CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C(C)O)C)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O)C(C)O	42.0	254.93	212.93	45339.18
0432_00088	C(C(C(C(C(=O)CO)O)O)O)OP(=O)(O)O	42.0	-19.5	61.5	3782.25
0432_00146	C(C[C@@H](C(=O)O)N)[C@H](CN)O	156.0	185.59	29.59	875.57
0432_00055	CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O	42.0	334.64	292.64	85638.18
0432_00120	C([C@H](C([C@@H](CO)O)O)O)O	72.0	105.12	33.12	1096.93
0432_00212	CN1C2=C(NC1=O)N(C(=O)N(C2=O)C)C	1098.0	1235.78	137.78	18983.34
0432_00010	CC(C)C(CC(=O)O)N	36.0	101.23	65.23	4254.95
0432_00196	C1=CC=C2C(=C1)C=CC(=N2)C(=O)O	810.0	338.27	471.73	222529.2
0432_00080	C([C@H]([C@H](CO)O)O)O	42.0	690.02	648.02	419929.95
0432_00193	C1=C(NC=N1)CC(C(=O)O)NC(=O)CCN	774.0	229.95	544.05	295990.41
0432_00118	CSCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O	66.0	152.65	86.65	7508.22
0432_00048	C(CCC(=O)O)CCN	42.0	216.92	174.92	30597.01
0432_00173	CC(CCC(=O)O)CC(=O)O	444.0	234.31	209.69	43969.9
0432_00078	C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O	42.0	75.33	33.33	1110.89
