id	smile	real_rt	pred_rt	diff	diff_sq
0372_00059	C1=CC=C(C=C1)C[C@@H](C(=O)O)N	293.52	379.67	86.15	7421.82
0372_00051	C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O	995.52	683.72	311.8	97219.26
0372_00031	C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N	535.98	758.86	222.88	49675.49
0372_00049	C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O	553.98	628.85	74.87	5605.51
0372_00014	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O	802.98	733.8	69.18	4785.87
0372_00073	C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O)O	739.98	733.78	6.2	38.44
0372_00023	C([C@@H]1[C@H]([C@@H]([C@@](O1)(COP(=O)(O)O)O)O)O)OP(=O)(O)O	960.48	957.57	2.91	8.47
0372_00020	C([C@@H](C(=O)O)N)SSC[C@@H](C(=O)O)N	703.02	614.08	88.94	7910.32
0372_00070	C(C(=O)COP(=O)(O)O)O	685.5	538.6	146.9	21579.62
0372_00066	C(CC(=O)O)C(=O)O	716.52	783.37	66.85	4468.92
0372_00041	CC(C(=O)O)O	160.02	278.25	118.23	13978.33
