id	smile	real_rt	pred_rt	diff	diff_sq
0196_0210	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	37.6	-5.04	42.64	1818.17
0196_0263	C1=CC=C2C(=C1)C(=CN2)OS(=O)(=O)O	191.8	253.11	61.31	3758.92
0196_0188	C(C(C(C(C(C(=O)O)O)O)O)O)OP(=O)(O)O	36.2	23.49	12.71	161.54
0196_0068	CN(CC(=O)O)C(=N)N	31.4	51.17	19.77	390.85
0196_0502	COC1=C(C=CC(=C1)C(C(=O)O)O)O	62.4	139.02	76.62	5870.63
0196_0295	CC(=O)NC(CS)C(=O)O	56.2	51.08	5.12	26.21
0196_0116	C(CP(=O)(O)O)N	29.2	20.62	8.58	73.62
0196_0407	C1=CC(=C(C=C1/C=C\C(=O)O)O)O	215.6	183.36	32.24	1039.42
0196_0620	CCCCCCCCC=CCCCCCCCC(=O)O	960.0	882.92	77.08	5941.33
0196_0124	CN1C=C(N=C1)CC(C(=O)O)N	27.6	58.76	31.16	970.95
0196_0113	C1(C(=O)NC(=O)N1)NC(=O)N	31.8	-88.68	120.48	14515.43
0196_0066	C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)COP(=O)(O)O)O	32.4	17.93	14.47	209.38
0196_0166	CNC(CC(=O)O)C(=O)O	31.0	49.72	18.72	350.44
0196_0448	C1=CC=C(C=C1)C(=O)NCC(=O)O	205.0	227.2	22.2	492.84
0196_0080	CC1=NC=C(C(=C1O)CO)CO	34.0	25.52	8.48	71.91
0196_0499	COC(=O)CCCC(=O)O	121.2	157.11	35.91	1289.53
0196_0389	CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC	329.4	361.09	31.69	1004.26
0196_0553	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O	30.6	7.36	23.24	540.1
0196_0094	C(/C(=C\C(=O)O)/C(=O)O)C(=O)O	36.4	65.03	28.63	819.68
0196_0062	C1=CC=C(C=C1)CC(C(=O)O)N	65.8	89.41	23.61	557.43
0196_0593	CCCCCCCCCCCCCCCCC(=O)O	978.0	877.85	100.15	10030.03
0196_0518	C1=CC=C(C(=C1)C(=O)O)[O-]	215.4	183.64	31.76	1008.7
0196_0419	COC1=C(C=CC(=C1)C=CC(=O)O)O	288.6	279.59	9.01	81.18
0196_0188	C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)OP(=O)(O)O	36.2	39.83	3.63	13.18
0196_0362	C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)COP(=O)(O)OP(=O)(O)O)O	36.6	9.01	27.59	761.21
0196_0076	C(C(C(=O)O)N)C(=O)N	30.0	42.96	12.96	167.96
0196_0546	C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O	29.6	35.24	5.64	31.81
0196_0182	CC(=O)NC(CC(=O)O)C(=O)O	35.6	45.55	9.95	99.0
0196_0042	CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O	62.2	43.11	19.09	364.43
0196_0269	CCCCCCSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N	350.8	209.87	140.93	19861.27
0196_0122	C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N	37.6	19.6	18.0	324.0
0196_0245	C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)N)C(=O)N	33.2	32.66	0.54	0.29
0196_0219	CC(=O)OCC(C(=O)O)N	30.2	35.86	5.66	32.04
0196_0368	C(C(COP(=O)(O)O)O)O	31.6	19.51	12.09	146.17
0196_0338	C1=C(NC=N1)C[C@@H](C(=O)O)N	28.4	37.88	9.48	89.87
0196_0340	CN(CC(=O)O)C(=NP(=O)(O)O)N	32.6	35.15	2.55	6.5
0196_0406	C1=CC=C2C(=C1)C(=CN2)CC(=O)O	333.4	305.37	28.03	785.68
0196_0444	CC(C(=O)O)C(=O)O	48.4	58.66	10.26	105.27
0196_0050	C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N	121.8	151.11	29.31	859.08
0196_0215	C(C1C(C(C(C(O1)O)O)O)O)OP(=O)(O)O	32.4	15.43	16.97	287.98
