id	smile	real_rt	pred_rt	diff	diff_sq
0320_00285	C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)(O)O)O	35.64	29.69	5.95	35.4
0320_01128	CC1=C(C=C(C=C1)NC(=O)N(C)C)Cl	302.7	292.1	10.6	112.36
0320_00408	CCCCCCSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N	284.04	153.6	130.44	17014.59
0320_00910	CC(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)O	171.3	156.01	15.29	233.78
0320_00081	CCCCCCCCCCCCC[C@H](CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C)O	368.64	370.21	1.57	2.46
0320_00828	C(CC(=O)O)[C@@H](C(=O)O)O	42.24	33.86	8.38	70.22
0320_01097	C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3	193.08	247.96	54.88	3011.82
0320_01082	CC(CC1=CC=C(C=C1)C(C)(C)C)CN2CCCCC2	301.68	407.01	105.33	11094.41
0320_00298	CN1C=NC2=C(C1=N)N=CN2C3C(C(C(O3)CO)O)O	134.52	138.82	4.3	18.49
0320_00282	C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O	315.96	67.29	248.67	61836.77
0320_01132	CNC(=O)OC1=CC=CC=C1C2OCCO2	230.04	198.15	31.89	1016.97
0320_00941	COP(=O)(N)SC	80.94	71.33	9.61	92.35
0320_00398	C(CCNCCCN)CNCCCN	30.18	74.02	43.84	1921.95
0320_01052	CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC	283.08	317.04	33.96	1153.28
0320_00971	CC1(CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl)C	367.62	360.29	7.33	53.73
0320_00202	CC(=O)NC1C(CC(OC1C(C(CO)O)O)(C(=O)O)O)O	34.14	49.28	15.14	229.22
0320_01007	CC(C)(C#C)NC(=O)C1=CC(=CC(=C1)Cl)Cl	338.28	362.91	24.63	606.64
0320_00928	CC(C1CC1)C(CN2C=NC=N2)(C3=CC=C(C=C3)Cl)O	344.34	370.03	25.69	659.98
0320_01146	CC1=C(CCCO1)C(=O)NC2=CC=CC=C2	286.26	307.96	21.7	470.89
0320_00093	CCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	363.0	379.97	16.97	287.98
0320_01087	CC(=NOC(=O)NC)SC	296.4	260.7	35.7	1274.49
0320_01025	C1=CC=C(C(=C1)C2=CC=C(C=C2)Cl)NC(=O)C3=C(N=CC=C3)Cl	333.6	367.74	34.14	1165.54
0320_00948	CCCCC(CN1C=NC=N1)(C#N)C2=CC=C(C=C2)Cl	339.9	348.15	8.25	68.06
0320_01236	CCCCCCCCCCCCCCCCCCC[N+]1=CC=CC(=C1)S(=O)(=O)[O-]	421.32	432.2	10.88	118.37
0320_00198	C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)O)O	41.16	71.94	30.78	947.41
0320_00086	C/C=C(\C)/C(=O)OC(CC(=O)[O-])C[N+](C)(C)C	164.64	175.18	10.54	111.09
0320_00444	C(CC(=O)O)C(=O)CN	62.28	53.05	9.23	85.19
0320_00073	C[N+](C)(C)CC(CC(=O)[O-])O	32.46	46.49	14.03	196.84
0320_00669	C1=CC=C2C(=C1)C(=CC=N2)C(=O)O	71.58	231.89	160.31	25699.3
0320_01165	CC1=NC2=NC(=NN2C=C1)S(=O)(=O)NC3=C(C=CC=C3F)F	222.96	322.9	99.94	9988.0
0320_00059	C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	378.3	342.37	35.93	1290.97
0320_00583	CC(=O)NC(CC1=CC=CC=C1)C(=O)O	233.28	214.1	19.18	367.87
0320_00906	C1=CC=C(C=C1)CC(=O)C(=O)O	170.76	230.32	59.56	3547.39
0320_00939	CC(C)OC(=O)C(=C1SCCS1)C(=O)OC(C)C	338.4	387.08	48.68	2369.74
0320_00968	CCCCC(CN1C=NC=N1)(C2=C(C=C(C=C2)Cl)Cl)O	367.08	345.72	21.36	456.25
0320_01125	COP(=S)(OC)OC1=CC=C(C=C1)SC2=CC=C(C=C2)OP(=S)(OC)OC	385.74	356.3	29.44	866.71
