id	smile	real_rt	pred_rt	diff	diff_sq
0249_00450	C(C(C(C(C(C(=O)O)N)O)O)O)O	31.02	55.72	24.7	610.09
0249_00705	CC(CCC(=O)O)C(=O)O	122.04	92.6	29.44	866.71
0249_00158	CCCCC[C@H](CC(=O)O)O	213.66	200.7	12.96	167.96
0249_00971	CC1(CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl)C	311.94	304.61	7.33	53.73
0249_00029	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	310.74	275.43	35.31	1246.8
0249_00079	CCCCCCCCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	303.84	296.02	7.82	61.15
0249_00589	CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O	223.5	221.93	1.57	2.46
0249_00965	C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N	283.74	300.26	16.52	272.91
0249_00150	C(CCCCC(=O)O)CCC/C=C/C(=O)O	243.0	212.02	30.98	959.76
0249_00689	C1C(C(C(C(O1)O)O)O)O	33.48	45.52	12.04	144.96
0249_00360	C(C(C(C(C(CO)O)O)O)O)O	32.28	27.49	4.79	22.94
0249_01127	COC1=CC(=NC(=N1)OC2=C(C(=CC=C2)OC3=NC(=CC(=N3)OC)OC)C(=O)[O-])OC.[Na+]	279.72	244.94	34.78	1209.65
0249_01118	CC1=NN(C(=O)N1C(F)F)C2=C(C=C(C(=C2)NS(=O)(=O)C)Cl)Cl	251.28	272.53	21.25	451.56
0249_00718	C1C(C(C(C(O1)(CO)O)O)O)O	32.16	38.67	6.51	42.38
0249_00858	CCCC(C(C(=O)O)O)C(=O)O	143.58	109.07	34.51	1190.94
0249_00403	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	68.94	75.46	6.52	42.51
