id	smile	real_rt	pred_rt	diff	diff_sq
0087_00082	CC(=O)NCCC1=CNC2=C1C=C(C=C2)O	798.6	839.48	40.88	1671.17
0087_00084	C([C@@H](C(=O)O)N=C(N)N)C(=O)O	106.8	116.89	10.09	101.81
0087_00088	CC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N	112.2	525.0	412.8	170403.84
0087_00040	C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)O)O	106.8	176.56	69.76	4866.46
0087_00059	C(CC(C(=O)O)N)CN=C(N)N	96.0	154.6	58.6	3433.96
0087_00067	C(C[C@@H](C(=O)O)N)C[C@@H](C(=O)O)N	96.0	46.9	49.1	2410.81
0087_00089	C(COC(=O)CCC(=O)O)C(C(=O)O)N	109.8	218.01	108.21	11709.4
0087_00071	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)N)N	645.6	690.87	45.27	2049.37
0087_00088	CCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N	112.2	593.01	480.81	231178.27
0087_00037	C1=CN(C(=O)N=C1N)C2C3C(C(O2)CO)OP(=O)(O3)[O-]	106.8	247.32	140.52	19745.87
0087_00022	CSCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O	754.2	727.8	26.4	696.96
0087_00010	C1=CC(=C(C=C1CC(C(=O)O)N)O)O	112.2	214.28	102.08	10420.33
0087_00104	C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N	1435.2	1458.2	23.0	529.0
0087_00068	C(CCN)CC(C(=O)O)N	91.8	226.94	135.14	18262.82
0087_00026	CC\1=C(/C(=C/C2=C(C(=C(N2)/C=C\3/C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)/N/C1=C\C4=NC(=O)C(=C4C)C=C)CCC(=O)O	1480.2	1723.06	242.86	58981.01
0087_00048	C(C(C(C(C(C(=O)O)N)O)O)O)O	98.4	201.86	103.46	10703.97
0087_00008	C1=CC(=O)NC=C1	348.6	572.53	223.93	50144.66
