id	smile	real_rt	pred_rt	diff	diff_sq
0219_00132	CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)CO	220.2	418.12	197.92	39172.32
0219_00275	C[C@@H]([C@@](C(C)C)(C(=O)OC[C@@H]1CCN2[C@H]1CCC2)O)O	183.0	302.17	119.17	14201.49
0219_00048	CN1C2CCC1CC(C2)OC(=O)C(C3=CC=CC=C3)O	189.0	271.74	82.74	6845.91
0219_00325	C1=CC(=CC=C1C2=C(C=C3C(=CC(=CC3=[O+]2)O)OC4C(C(C(C(O4)CO)O)O)O)OC5C(C(C(C(O5)CO)O)O)O)O	162.6	226.82	64.22	4124.21
0219_00204	COC(=O)C1=COC(C(C1CC=O)C=C)OC2C(C(C(C(O2)CO)O)O)O	230.4	308.44	78.04	6090.24
0219_00085	C1C(OC2=CC=CC=C2C1=O)C3=CC=CC=C3	510.0	414.3	95.7	9158.49
0219_00634	COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)COC(=O)CC5CCNCC5)O)O)O	280.2	312.15	31.95	1020.8
0219_00566	CC1C2C(CC3C2(CCC4C3CC=C5C4(C(CC(C5)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)OC1(CCC(C)COC7C(C(C(C(O7)CO)O)O)OC8C(C(C(C(O8)C)O)O)O)O	260.4	410.42	150.02	22506.0
0219_00612	CC(=O)OC1C(C(C(OC1C(=O)O)OC2C(C(OC(C2O)O)CO)O)O)OC3C(C(C(C(O3)CO)O)O)O	328.8	283.27	45.53	2072.98
0219_00399	CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(C(O4)C)O)O)O)C5=CC=C(C=C5)O)O)O)O)O	236.4	289.89	53.49	2861.18
0219_00092	CS(=O)C=CCCN=C=S	226.2	270.25	44.05	1940.4
0219_00083	CN1CC2=C(C=CC3=C2OCO3)C4C1C5=CC6=C(C=C5CC4O)OCO6	271.2	296.72	25.52	651.27
0219_00431	C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)C(=O)O)O)O)O)O	260.4	274.96	14.56	211.99
0219_00120	C1=CC=C(C=C1)C(=O)NCCCCN	162.6	215.96	53.36	2847.29
0219_00292	CCN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)OC(=O)C)OC)OC)OC(=O)C)COC	370.2	448.26	78.06	6093.37
0219_00058	CCC1C(COC1=O)CC2=CN=CN2C	144.0	261.66	117.66	13843.88
0219_00322	COC1=CC(=CC(=C1O)OC)C=CC(=O)OC2C(C(C(C(O2)CO)O)O)O	212.4	244.37	31.97	1022.08
0219_00258	CC(=CCC1=C(C=CC(=C1)CCC2=CC(=C(C(=C2)O)CC=C(C)C)O)O)C	540.6	614.57	73.97	5471.56
0219_00255	C1C[C@@H]([C@@H]([C@@H]2[C@@H]1CN3CCC4=C([C@@H]3C2)NC5=CC=CC=C45)C(=O)O)O	229.2	259.68	30.48	929.03
0219_00443	CC1C(C(C(C(O1)OC2C(COC(C2O)OC3C(OC(C(C3O)O)OC4C(C(COC4OC(=O)C56CCC(CC5C7=CCC8C9(CCC(C(C9CCC8(C7(CC6O)C)C)(C)CO)OC1C(C(C(C(O1)CO)O)O)O)C)(C)C)O)O)C)O)O)O)O	347.4	447.92	100.52	10104.27
0219_00043	CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O	324.0	380.27	56.27	3166.31
0219_00618	COC1=CC(=CC(=C1O)OC)C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)COC(=O)CC(=O)O)O)O)O)O	294.6	311.97	17.37	301.72
0219_00389	C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C(=C3O2)C4C(C(C(O4)CO)O)O)O)C5C(C(C(C(O5)CO)O)O)O)O)O	213.0	251.27	38.27	1464.59
0219_00336	COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O	457.8	378.56	79.24	6278.98
0219_00274	C1C2CN(CC1C3=CC=CC(=O)N3C2)CC(=O)N	130.8	184.45	53.65	2878.32
0219_00489	CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC4=C(C=C(C=C4[O+]=C3C5=CC(=C(C=C5)O)O)O)O)OC6C(C(C(C(O6)CO)O)O)O)O)O)O)O)O	165.0	247.11	82.11	6742.05
0219_00551	CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O)C6=CC(=C(C=C6)O)O)O)O)O)O	177.0	268.64	91.64	8397.89
0219_00054	CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O	262.8	317.62	54.82	3005.23
0219_00661	C/C=C/S(=O)CC(C(=O)O)NC(=O)CCC(C(=O)O)NCC1(C(C(C(CO1)O)O)O)O	109.8	151.11	41.31	1706.52
