id	smile	real_rt	pred_rt	diff	diff_sq
0356_00797	CC(CCCC(C)(C)O)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C	394.68	386.98	7.7	59.29
0356_00090	CCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	297.48	256.36	41.12	1690.86
0356_01016	CC1=CC(=C(C(=C1)Cl)OP(=S)(OC)OC)Cl	383.76	305.82	77.94	6074.64
0356_01225	CCCCCCCC[N+]1=CC=CC(=C1)S(=O)(=O)[O-]	292.2	273.61	18.59	345.59
0356_01158	CC1(CON(C1=O)CC2=CC=CC=C2Cl)C	340.08	319.41	20.67	427.25
0356_00065	CCCCCCCCC/C=C/C(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	356.04	304.43	51.61	2663.59
0356_00635	C1=CC=C(C=C1)C(=O)O	178.32	176.89	1.43	2.04
0356_01010	CCOP(=S)(OCC)OC1=NC2=CC=CC=C2N=C1	372.9	301.79	71.11	5056.63
0356_00086	C/C=C(\C)/C(=O)OC(CC(=O)[O-])C[N+](C)(C)C	184.32	146.32	38.0	1444.0
0356_00759	C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(C(=O)O)N)I)I)O	318.9	301.27	17.63	310.82
0356_00365	C1=C(NC=N1)CC(C(=O)O)N	31.32	24.6	6.72	45.16
0356_01078	CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl	330.18	316.98	13.2	174.24
0356_00046	C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C	397.56	357.81	39.75	1580.06
0356_01233	CCCCCCCCCCCCCCCC[N+]1=CC=CC(=C1)S(=O)(=O)[O-]	414.36	407.15	7.21	51.98
0356_01074	COC=C(C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)C(=O)OC	337.08	360.1	23.02	529.92
0356_00851	C(CC(=O)O)CN	60.0	-21.58	81.58	6655.3
0356_00956	CCOP(=S)(OCC)OC1=CC2=C(C=C1)C(=C(C(=O)O2)Cl)C	375.0	323.22	51.78	2681.17
0356_00441	CC1=C(NC(=O)N=C1)N	37.14	107.77	70.63	4988.6
0356_01167	CON=C(C1=CC=CC=C1OC2=C(C(=NC=N2)OC3=CC=CC=C3Cl)F)C4=NOCCO4	355.8	406.04	50.24	2524.06
0356_00984	CN(C)C(=O)C1=C(C=C(C=C1)NC=O)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC	382.74	318.29	64.45	4153.8
0356_00281	C1=CC(=C(C=C1CC(C(=O)O)N)O)O	48.0	78.28	30.28	916.88
0356_01069	CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=C(SC=C2)C(=O)OC	290.76	325.13	34.37	1181.3
0356_00087	CCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	200.04	178.79	21.25	451.56
0356_00672	COC(=O)CC1=CNC2=CC=CC=C21	302.7	293.28	9.42	88.74
