id	smile	real_rt	pred_rt	diff	diff_sq
0145_00038	C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=C(NC4=O)N)O)OP(=O)(O1)O	242.4	328.16	85.76	7354.78
0145_00037	CC(CCC(=O)NCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	1347.6	1460.06	112.46	12647.26
0145_00022	C1=CC=C(C(=C1)N)S(=O)(=O)O	143.4	612.56	469.16	220111.1
0145_00031	CC(C)(CO)[C@H](C(=O)NCCC(=O)O)O	465.6	493.38	27.78	771.73
0145_00010	C1=C(C=C(C(=C1I)O)I)CC(C(=O)O)N	758.4	830.68	72.28	5224.4
0145_00058	CC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N	78.0	301.84	223.84	50104.34
0145_00068	C1=NC2=C(N1)C(=O)NC(=O)N2	80.4	538.47	458.07	209828.1
0145_00065	C(CS(=O)(=O)O)N	75.6	383.7	308.1	94925.62
0145_00048	CC(=O)NC(CCC(=O)O)C(=O)O	80.4	206.65	126.25	15939.06
0145_00045	C1=C(NC=N1)CC(C(=O)O)N	70.8	190.0	119.2	14208.64
0145_00027	C1=CN(C(=O)N=C1N)C2C3C(C(O2)CO)OP(=O)(O3)[O-]	78.0	280.07	202.07	40832.29
