id	smile	real_rt	pred_rt	diff	diff_sq
0135_00030	C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N	673.2	755.26	82.06	6733.85
0135_00037	C(CSSCCC(C(=O)O)N)C(C(=O)O)N	82.8	251.61	168.81	28496.82
0135_00022	CC(CC(=O)O)(C(=O)O)O	162.0	191.29	29.29	857.9
0135_00026	C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O	78.6	35.25	43.35	1879.22
0135_00010	C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O	653.4	1071.2	417.8	174556.8
0135_00054	CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O	829.8	864.88	35.08	1230.61
0135_00064	CCCCCCSC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N	1051.2	956.73	94.47	8924.58
0135_00068	C1CC(N(C1)C(=O)C(CC2=CN=CN2)NC(=O)C3CCC(=O)N3)C(=O)N	82.8	319.49	236.69	56022.15
0135_00065	C(CCCC(=O)O)CCC(=O)O	861.0	884.46	23.46	550.37
0135_00048	CC(=O)NC(CCC(=O)O)C(=O)O	136.2	134.51	1.69	2.86
0135_00045	C(CC(C(=O)O)N)CC(C(=O)O)N	73.8	25.94	47.86	2290.58
0135_00034	C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(NC2=O)N	198.6	292.66	94.06	8847.28
