id	smile	real_rt	pred_rt	diff	diff_sq
0139_00037	C1=CC=C2C(=C1)C(=CN2)OS(=O)(=O)O	159.0	536.35	377.35	142393.0
0139_00022	CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	1328.4	1371.41	43.01	1849.86
0139_00031	C([C@@H]1[C@H]([C@H](C(O1)O)O)O)OP(=O)(O)O	124.2	82.39	41.81	1748.08
0139_00010	C1=C(C=C(C(=C1I)O)I)CC(C(=O)O)N	154.8	489.65	334.85	112124.52
0139_00059	CCCCCCSC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N	937.2	199.36	737.84	544407.86
0139_00068	C1=NC2=C(N1)C(=O)NC(=O)N2	145.8	272.73	126.93	16111.23
0139_00065	C12=C(NC(=O)N1)NC(=O)NC2=O	139.8	248.5	108.7	11815.69
0139_00048	CC(C)CC(C(=O)O)NC(=O)C	161.4	88.29	73.11	5345.07
0139_00045	CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O	161.4	501.53	340.13	115688.42
0139_00027	C(C(C(C(C(C(=O)[O-])O)O)O)O)O	137.4	26.54	110.86	12289.94
