id	smile	real_rt	pred_rt	diff	diff_sq
0236_00723	CN1C=NC(=N)C2=C1N=CN2	41.64	49.7	8.06	64.96
0236_00408	CCCCCCSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N	218.4	153.54	64.86	4206.82
0236_00593	CC(CCC(=O)NCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	268.02	266.24	1.78	3.17
0236_00372	CN1C=NC2=C1C(=O)N(C(=O)N2)C	159.6	118.43	41.17	1694.97
0236_00081	CCCCCCCCCCCCCC(CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C)O	322.8	282.58	40.22	1617.65
0236_00949	COP(=O)(OC)SCN1C2=C(C=C(C=N2)Cl)OC1=O	266.7	228.87	37.83	1431.11
0236_00670	C1=CC=C2C(=C1)C(=CN2)CC=O	183.06	257.33	74.27	5516.03
0236_00217	C(C(=O)O)N=C(N)N	36.78	-10.83	47.61	2266.71
0236_00010	C[C@H](CCCC(C)C(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](CC4=CC(=O)CC[C@]34C)O)C	372.42	375.55	3.13	9.8
0236_01033	CCN(CC)C(=O)C1=CC=CC(=C1)C	292.08	305.28	13.2	174.24
0236_00248	C1=C2C(=NC=N1)N=CN2	55.74	39.71	16.03	256.96
0236_00207	C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N	40.44	39.08	1.36	1.85
0236_01067	CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2OCCCl	277.32	279.66	2.34	5.48
0236_00331	CCCC(C(=O)O)N	37.86	83.73	45.87	2104.06
0236_00906	C1=CC=C(C=C1)CC(=O)C(=O)O	168.12	204.13	36.01	1296.72
0236_00101	CC(C)CCCCCCCCCCCCC(=O)O	283.14	374.59	91.45	8363.1
0236_00945	CCC(C)(C)C(=O)OC1=C(C(=O)OC12CCCCC2)C3=CC(=CC(=C3)Cl)Cl	425.82	399.14	26.68	711.82
0236_00854	C(C(CC(=O)O)O)C(=O)O	50.82	69.15	18.33	335.99
0236_00161	C(CCC/C=C/C(=O)O)CCCO	240.0	249.36	9.36	87.61
0236_01080	CC(C)(C)C1=CC=C(C=C1)CCOC2=NC=NC3=CC=CC=C32	411.78	319.92	91.86	8438.26
0236_00074	CC(C)C(=O)OC(CC(=O)[O-])C[N+](C)(C)C	148.92	113.31	35.61	1268.07
0236_01022	CN(S(=O)(=O)C)S(=O)(=O)NC(=O)NC1=NC(=CC(=N1)OC)OC	284.46	240.57	43.89	1926.33
0236_00961	C1=CC=C(C(=C1)C2C(O2)(CN3C=NC=N3)C4=CC=C(C=C4)F)Cl	349.62	323.66	25.96	673.92
0236_00880	C1=C(OC(=C1)C(=O)O)C(=O)O	119.7	98.52	21.18	448.59
0236_01129	CN(C)C(=O)NC1=CC=C(C=C1)OC2=CC=C(C=C2)Cl	322.32	339.3	16.98	288.32
0236_01227	CCCCCCCCCC[N+]1=CC=CC(=C1)S(=O)(=O)[O-]	282.54	279.27	3.27	10.69
0236_00092	CCCCCCCCCCCC=CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	319.74	299.4	20.34	413.72
0236_00089	CCCCC/C=C/C(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	232.74	211.74	21.0	441.0
0236_00368	C(CC(C(=O)O)N)CC(C(=O)O)N	35.58	16.13	19.45	378.3
0236_00058	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C	316.08	293.44	22.64	512.57
0236_00624	CSC1=NC=NC2=C1NC=N2	176.82	124.19	52.63	2769.92
0236_01098	C1CSC(=NC#N)N1CC2=CN=C(C=C2)Cl	248.04	237.79	10.25	105.06
0236_01151	CC(C)(C)C1=NN=C(S1)N(C)C(=O)NC	246.36	274.14	27.78	771.73
0236_00445	CC(C(=O)O)NC(=O)C	61.62	87.87	26.25	689.06
