id	smile	real_rt	pred_rt	diff	diff_sq
0103_00042	C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)N)N	282.6	214.17	68.43	4682.67
0103_00037	C[N+](C)(C)CC(CC(=O)[O-])O	814.8	838.4	23.6	556.96
0103_00022	C1=C(NC=N1)CC(C(=O)O)NC(=O)CCN	922.8	732.74	190.06	36122.81
0103_00038	C1=C(NC=N1)C[C@@H](C(=O)O)N	882.0	681.4	200.6	40240.35
0103_00010	CN1C=NC(=N)C2=C1N=CN2	183.6	-28.12	211.72	44825.36
0103_00064	CCCCCCSC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N	693.0	688.09	4.91	24.11
0103_00068	CSC1=NC=NC2=C1NC=N2	48.0	65.0	17.0	289.0
0103_00065	C[N+](C)(C)CCOP(=O)([O-])OCC(CO)O	911.4	891.15	20.25	410.06
0103_00048	CC(=O)NCCCNCCCCNCCCN	469.8	764.87	295.07	87066.3
0103_00045	CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC	34.8	108.26	73.46	5396.37
0103_00027	CC1C(NC(=O)N1)CCCCCC(=O)O	109.8	397.54	287.74	82794.31
