id	smile	real_rt	pred_rt	diff	diff_sq
0119_00037	CN1C=NC=C1CC(C(=O)O)NC(=O)CCN	920.4	771.63	148.77	22132.51
0119_00022	C1=C(NC(=O)N=C1)N	315.0	400.44	85.44	7299.99
0119_00041	C1=C(NC=N1)C[C@@H](CO)N	672.6	471.52	201.08	40433.17
0119_00010	CN1C=NC=C1CCN	667.2	387.5	279.7	78232.09
0119_00053	C(COC(=O)CCC(=O)O)[C@@H](C(=O)O)N	817.2	816.17	1.03	1.06
0119_00014	CSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O	73.2	57.54	15.66	245.24
0119_00065	C1=CC2=C(C(=C1)O)NC(=CC2=O)C(=O)O	591.0	307.04	283.96	80633.28
0119_00048	C(C(C(=O)O)N=C(N)N)C(=O)O	870.0	830.8	39.2	1536.64
0119_00045	CC(=O)NCCCCN	606.0	508.82	97.18	9443.95
0119_00003	CC1C2=CC(=C(C=C2CCN1)O)O	529.8	73.99	455.81	207762.76
