id	smile	real_rt	pred_rt	diff	diff_sq
0110_00025	C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)O)O	801.0	860.59	59.59	3550.97
0110_00037	CCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	202.8	283.61	80.81	6530.25
0110_00022	C1=CN(C(=O)N=C1N)C2C3C(C(O2)CO)OP(=O)(O3)[O-]	751.2	793.58	42.38	1796.07
0110_00017	C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2	156.6	271.65	115.05	13236.5
0110_00010	C(CC(=O)O)CN=C(N)N	706.2	679.39	26.81	718.78
0110_00054	CC(=O)N[C@@H](CCCCN)C(=O)O	762.6	717.33	45.27	2049.37
0110_00070	C[N+](C)(C)CCOP(=O)([O-])OC[C@@H](CO)O	795.0	835.68	40.68	1654.86
0110_00068	C1=CC2=C(C=C1O)C(=CN2)CCN	43.2	379.45	336.25	113064.07
0110_00065	CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O	555.0	507.14	47.86	2290.58
0110_00048	CN1C=NC=C1CC(C(=O)O)N	845.4	923.45	78.05	6091.8
0110_00045	CC1=CC2=C(C=C1C)N=C3C(=N2)C(=O)NC(=O)N3	71.4	349.99	278.59	77612.38
0110_00011	C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O	555.0	466.21	88.79	7883.67
