id	smile	real_rt	pred_rt	diff	diff_sq
0245_00667	C(CCCCC(=O)O)CCCC(=O)O	220.5	234.16	13.66	186.6
0245_00158	CCCCC[C@H](CC(=O)O)O	219.24	177.74	41.5	1722.25
0245_00911	CC(CO)C(=O)O	47.64	93.04	45.4	2061.16
0245_00066	CCCCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	260.16	258.8	1.36	1.85
0245_00004	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	321.96	290.64	31.32	980.94
0245_00088	C[N+](C)(C)CC(CC(=O)[O-])OC(=O)CCC(=O)O	34.98	79.93	44.95	2020.5
0245_00466	CN(C)C(=NCCCC(C(=O)O)N)N	30.84	118.12	87.28	7617.8
0245_00908	CC(=O)NC(CC(=O)O)C(=O)O	43.08	84.2	41.12	1690.85
0245_00154	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O	405.24	399.73	5.51	30.36
0245_00644	C1=CC(=C(C(=C1)O)N)C(=O)O	34.92	143.35	108.43	11757.07
0245_00341	CC(=O)NC(CC(=O)N)C(=O)O	34.92	66.57	31.65	1001.72
0245_01088	CC1=CC(=CC(=C1)C(=O)N(C(C)(C)C)NC(=O)C2=C(C(=CC=C2)OC)C)C	311.82	300.49	11.33	128.37
0245_00089	CCCCC/C=C/C(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	199.44	197.12	2.32	5.38
0245_01071	CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl	205.08	263.48	58.4	3410.56
0245_00692	C1(C(C(OC(C1O)O)C(=O)O)O)O	33.36	55.42	22.06	486.64
0245_00831	CCC(C)C(=O)NCC(=O)O	141.42	175.82	34.4	1183.36
0245_00375	C1=CC(=C(C=C1CCN)O)O	34.92	81.34	46.42	2154.82
0245_00018	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H]([C@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C	258.3	234.98	23.32	543.82
0245_00871	C1(C(=O)NC(=O)N1)NC(=O)N	33.54	66.7	33.16	1099.59
0245_00255	C1C(NC(=O)NC1=O)C(=O)O	41.76	69.56	27.8	772.84
0245_01069	CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=C(SC=C2)C(=O)OC	241.86	270.31	28.45	809.4
0245_00066	CCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	260.16	259.34	0.82	0.67
0245_00604	CCC(=O)C(=O)O	134.64	122.15	12.49	156.0
0245_01084	C1CN(C(=N1)N[N+](=O)[O-])CC2=CN=C(C=C2)Cl	198.0	223.68	25.68	659.46
0245_00907	C1=CC=C(C=C1)C[C@H](C(=O)O)O	187.92	185.22	2.7	7.29
0245_00639	C1=CC(=C(C(=C1)O)O)C(=O)O	124.8	175.08	50.28	2528.08
0245_00909	C1[C@H](C([C@@H](CC1(C(=O)O)O)O)O)O	34.8	44.28	9.48	89.87
0245_00140	CC(C)(CC(=O)O)CC(=O)O	162.96	106.93	56.03	3139.36
0245_00687	CC(=O)CC(=O)O	33.36	33.36	0.0	0.0
0245_01028	C1=CC=C(C=C1)N2C(=O)C(=C(C=N2)N)Cl	196.86	203.15	6.29	39.56
0245_01236	CCCCCCCCCCCCCCCCCCC[N+]1=CC=CC(=C1)S(=O)(=O)[O-]	415.26	385.61	29.65	879.12
0245_00301	C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O	32.28	121.61	89.33	7979.85
0245_00243	C(CC(=O)N)C(C(=O)O)N	31.98	47.08	15.1	228.01
0245_00300	C(C1C(C(C(C(O1)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)O	32.28	50.45	18.17	330.15
0245_00928	CC(C1CC1)C(CN2C=NC=N2)(C3=CC=C(C=C3)Cl)O	291.12	328.64	37.52	1407.75
0245_00830	C1=CC=C(C(=C1)CC(=O)O)O	179.46	169.64	9.82	96.43
0245_00893	C1=CC=C2C(=C1)C(=CN2)C=CC(=O)O	221.82	253.73	31.91	1018.25
0245_00719	C(C(C(C(C(CO)O)O)O)O)O	32.04	41.44	9.4	88.36
0245_00034	CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C	515.64	416.52	99.12	9824.78
0245_01147	CC1=CC2=C(C(=C(C=C2)Cl)C(=O)O)N=C1	201.42	278.29	76.87	5909.0
0245_00690	C1C(C(C(C(O1)O)O)O)O	33.36	59.51	26.15	683.82
0245_00848	C1=CC(=CC(=C1)O)C(CC(=O)O)O	144.54	162.75	18.21	331.6
0245_01044	CCC(C)(CC)C1=NOC(=C1)NC(=O)C2=C(C=CC=C2OC)OC	310.74	317.69	6.95	48.3
0245_00679	C(C1C(C(C(C(O1)OCC2C(C(C(O2)(CO)O)O)O)O)O)O)O	33.36	68.99	35.63	1269.5
0245_00380	CC1=NC=C(C(=C1O)C(=O)O)CO	51.96	116.37	64.41	4148.65
0245_00158	CCCCCC(CC(=O)O)O	219.24	191.2	28.04	786.24
0245_00632	C(CCC(=O)O)CCC(=O)O	161.52	170.8	9.28	86.12
0245_00347	C(CC(C(=O)O)N)CC(=O)O	32.28	93.59	61.31	3758.92
