id	smile	real_rt	pred_rt	diff	diff_sq
0400_00144	COC1=CC=C(C=C1)C=O	53.83	267.11	213.28	45488.35
0400_00181	C1=C(C=C(C=C1N)O)C(=O)O	79.02	147.68	68.66	4714.19
0400_00132	CNCC(C1=CC=C(C=C1)O)O	51.28	100.5	49.22	2422.61
0400_00048	CC(C(=O)O)N	44.84	51.95	7.11	50.55
0400_00325	CC(=O)NC(CCSC)C(=O)O	178.63	155.85	22.78	518.93
0400_00204	C1=CC(=CC=C1CC(C(=O)O)N)O	99.78	109.24	9.46	89.49
0400_00085	C(C(C(C(CO)O)O)O)O	46.85	46.3	0.55	0.3
0400_00142	C1CSC(=O)[C@H]1N	52.4	46.46	5.94	35.28
0400_00246	CCCC[C@@H](C(=O)O)N	117.32	117.65	0.33	0.11
0400_00399	CC(C)CC(C(=O)O)O	236.17	185.91	50.26	2526.07
0400_00092	C(C(C(CO)O)O)O	47.29	40.94	6.35	40.32
0400_00083	C(C1C(C(C(O1)O)O)O)OP(=O)(O)O	46.67	38.4	8.27	68.39
0400_00431	CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31	266.36	284.23	17.87	319.34
0400_00120	C1CC(NC1)C(=O)O	50.52	57.84	7.32	53.58
0400_00292	CN(C)CCC1=CC=CC=C1	156.85	185.35	28.5	812.25
0400_00058	C[N+]1=CC=CC(=C1)C(=O)N	45.28	79.79	34.51	1190.94
0400_00322	CC(CCC(=O)O)C(=O)O	178.07	171.5	6.57	43.16
0400_00258	CCC1C(COC1=O)CC2=CN=CN2C	122.52	149.89	27.37	749.12
0400_00389	C1=CC=C(C=C1)C[C@H](C(=O)O)O	222.13	248.21	26.08	680.17
0400_00443	CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC	275.91	282.88	6.97	48.58
0400_00043	C(COP(=O)(O)O)N	44.23	41.68	2.55	6.5
0400_00267	C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O	135.21	149.82	14.61	213.45
0400_00389	C1=CC=C(C=C1)CC(C(=O)O)O	222.13	241.35	19.22	369.41
0400_00336	C1=CC(=CC=C1C(=O)O)O	186.17	183.61	2.56	6.55
0400_00274	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O	140.88	169.3	28.42	807.7
0400_00018	C1=C(NC=N1)C[C@@H](C(=O)O)NC(=O)CCN	41.03	66.49	25.46	648.21
0400_00120	C1C[C@@H](NC1)C(=O)O	50.52	56.75	6.23	38.81
0400_00054	C(CO)C(C(=O)O)N	45.21	49.08	3.87	14.98
0400_00352	C1=CC(=C(C=C1/C=C/C(=O)O)O)O	197.89	218.74	20.85	434.72
0400_00129	C(CC(C(=O)O)N)CC(=O)O	51.0	63.0	12.0	144.0
0400_00029	CS(=N)(=O)CCC(C(=O)O)N	43.24	46.11	2.87	8.24
0400_00184	C1=CC(=C(C=C1CCN)O)O	81.28	65.88	15.4	237.16
0400_00460	C1=CC=C2C(=C1)C(=CN2)CCCC(=O)O	295.33	272.65	22.68	514.38
0400_00052	C1[C@H](CN[C@H]1C(=O)O)O	45.06	49.86	4.8	23.04
0400_00152	CNCC(C1=CC(=C(C=C1)O)O)O	54.63	71.2	16.57	274.56
0400_00245	C1C2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O	117.25	108.75	8.5	72.25
0400_00104	C1=CC(=C(C=C1[C@H](CN)O)O)O	48.37	53.29	4.92	24.21
0400_00105	C1=CC(=CC=C1[C@@H](C(=O)O)N)O	48.48	89.08	40.6	1648.36
0400_00331	C1[C@H]([C@H]([C@@H](C[C@@]1(C(=O)O)O)OC(=O)/C=C/C2=CC(=C(C=C2)O)O)O)O	181.83	186.04	4.21	17.72
0400_00266	CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC	134.11	179.91	45.8	2097.64
0400_00289	C1=CC(=C(C(=C1C(=O)O)O)O)O	155.25	149.42	5.83	33.99
0400_00424	C1=CC(=CC(=C1)O)C=CC(=O)O	262.98	255.64	7.34	53.88
0400_00148	CC(=O)OCC[N+](C)(C)C	54.43	29.81	24.62	606.14
0400_00399	CC(C)C[C@@H](C(=O)O)O	236.17	201.81	34.36	1180.61
0400_00178	C1=CC(=C(C=C1CC(C(=O)O)N)O)O	77.24	83.76	6.52	42.51
0400_00100	C(C(C(=O)O)N=C(N)N)C(=O)O	48.1	57.42	9.32	86.86
0400_00449	CCCC(C(=O)OCC)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O	279.5	265.95	13.55	183.6
0400_00432	C=CC1=CC=C(C=C1)O	267.82	250.52	17.3	299.29
0400_00116	C1=CC(=CC=C1N)O	49.71	120.85	71.14	5060.9
0400_00073	CN(C)CC(=O)O	46.2	45.64	0.56	0.31
0400_00096	C([C@@H](C(=O)O)N)S	47.89	50.04	2.15	4.62
0400_00451	CC1=CC=CC=C1O[C@H](CCNC)C2=CC=CC=C2	283.13	292.62	9.49	90.06
0400_00175	CSCCC(C(=O)O)N	75.45	55.42	20.03	401.2
0400_00088	C(C(C(C(CO)O)O)O)O	46.97	46.3	0.67	0.45
0400_00123	CC(=O)N[C@@H]1[C@H](CC(O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)O)O)O	50.77	60.29	9.52	90.63
0400_00016	C(C[C@H](C(=O)O)N)CN	40.11	44.35	4.24	17.98
0400_00315	C1=CC2=C(C=CN2)C=C1O	173.85	236.54	62.69	3930.04
0400_00397	CC(C)CC(C(=O)O)NC(=O)C	233.92	201.23	32.69	1068.64
0400_00220	CC(C)C[C@@H](C(=O)O)N	107.84	102.0	5.84	34.11
0400_00473	CCCOC(=O)C1=CC=C(C=C1)O	314.86	290.98	23.88	570.25
0400_00071	C(C(C(=O)O)N)S(=O)O	46.08	54.1	8.02	64.32
0400_00217	C[C@@H](C(=O)O)NC(=O)C	106.32	114.57	8.25	68.06
0400_00278	C1=CC(=CC=C1C(=O)O)N	144.31	172.9	28.59	817.39
0400_00010	CN1C=NC=C1CCN	37.66	53.1	15.44	238.39
0400_00360	C1=COC=C1C(=O)O	201.28	127.57	73.71	5433.16
0400_00193	C1=CC(=C(C=C1N)C(=O)O)O	92.65	147.2	54.55	2975.7
0400_00302	[2H]C1=C(C(=C2C(=C1[2H])C(=C(N2)[2H])C[C@@H](C(=O)O)N)[2H])[2H]	168.67	198.44	29.77	886.25
0400_00135	CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O)O	51.47	38.03	13.44	180.63
0400_00477	CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)O	318.94	302.05	16.89	285.27
0400_00204	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	99.78	112.89	13.11	171.87
