id	smile	real_rt	pred_rt	diff	diff_sq
0136_00028	C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N	81.6	-16.64	98.24	9651.1
0136_00037	C1=NC2=C(N1)C(=O)NC=N2	82.8	40.39	42.41	1798.61
0136_00022	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O	64.2	29.35	34.85	1214.52
0136_00023	C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)O)O	81.6	45.4	36.2	1310.44
0136_00010	C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O	357.6	85.02	272.58	74299.86
0136_00057	CC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N	81.6	53.44	28.16	792.99
0136_00066	C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O)O	64.2	28.37	35.83	1283.79
0136_00068	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O	64.2	21.68	42.52	1807.95
0136_00065	C12=C(NC(=O)N1)NC(=O)NC2=O	81.6	-222.0	303.6	92172.96
0136_00048	CC(=CCNC1=NC=NC2=C1NC=N2)C	925.8	314.94	610.86	373149.94
0136_00045	C(CC(C(=O)O)N)CC(C(=O)O)N	72.6	99.08	26.48	701.19
0136_00051	CC(=O)N[C@H](CC1=CNC2=CC=CC=C21)C(=O)O	579.6	433.62	145.98	21310.16
