id	smile	real_rt	pred_rt	diff	diff_sq
0340_00867	C1CC(=O)N[C@@H]1C(=O)O	67.44	89.21	21.77	473.93
0340_00016	C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C(=O)C=C4[C@@]3(CC[C@@H](C4)O)C)C	420.48	408.15	12.33	152.03
0340_00997	CC(C)(C)C(C(CC1=CC=C(C=C1)Cl)N2C=NC=N2)O	342.9	334.54	8.36	69.89
0340_01205	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C	346.62	353.3	6.68	44.62
0340_01136	CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)C2=CC=CO2	371.34	376.38	5.04	25.4
0340_00059	C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	376.92	356.62	20.3	412.09
0340_00589	CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O	338.46	364.5	26.04	678.08
0340_00994	CCSC(=O)N1CCCCCC1	366.48	306.02	60.46	3655.41
0340_00082	CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	364.68	336.78	27.9	778.41
0340_00732	C1=CC=C(C=C1)CCN	191.28	143.54	47.74	2279.11
0340_00363	C1=C(NC=N1)C=CC(=O)O	44.88	168.58	123.7	15301.69
0340_01061	CC(C)NC1=NC(=NC(=N1)OC)NC(C)C	298.98	313.56	14.58	212.58
0340_00013	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C	350.64	369.12	18.48	341.51
0340_01226	CCCCCCCCC[N+]1=CC=CC(=C1)S(=O)(=O)[O-]	316.2	304.6	11.6	134.56
0340_01058	C1=CC=C(C(=C1)C(=O)NC(=O)NC2=CC=C(C=C2)OC(F)(F)F)Cl	369.84	361.17	8.67	75.17
0340_00830	C1=CC=C(C(=C1)CC(=O)O)O	215.64	175.52	40.12	1609.61
0340_00940	C1CCC(CC1)N2C(=O)C3=C(CCC3)NC2=O	338.7	324.31	14.39	207.07
0340_00076	C[N+](C)(C)C[C@@H](CC(=O)[O-])OC(=O)CCCC(=O)O	124.62	153.86	29.24	854.98
0340_00398	C(CCNCCCN)CNCCCN	31.5	65.62	34.12	1164.17
0340_01150	CCC1CCCC(C(C(=O)C2=CC3C4CC(CC4C=CC3C2CC(=O)O1)OC5C(C(C(C(O5)C)OC)OC)OC)C)OC6CCC(C(O6)C)N(C)C	370.32	310.48	59.84	3580.82
0340_00968	CCCCC(CN1C=NC=N1)(C2=C(C=C(C=C2)Cl)Cl)O	366.66	359.63	7.03	49.42
0340_00267	C1=CC(=CN=C1)C(=O)O	64.68	117.24	52.56	2762.55
0340_01055	C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C=C2)OC(C(OC(F)(F)F)F)(F)F)Cl)F	370.8	368.65	2.15	4.62
0340_00081	CCCCCCCCCCCCCC(CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C)O	351.9	336.45	15.45	238.7
0340_00661	C1=CC(=CC=C1CC(=O)C(=O)O)O	211.56	196.82	14.74	217.27
0340_01060	C1=CC=C2C(=C1)C(=O)C(=C(C2=O)Cl)N	326.52	354.22	27.7	767.29
0340_00834	C(CCC(=O)O)C/C=C/C(=O)O	290.4	239.71	50.69	2569.48
0340_00708	C(C(C1C(C(C(=O)O1)O)O)O)O	251.28	17.71	233.57	54554.95
0340_00881	C1[C@H](NC(=O)NC1=O)C(=O)O	44.88	56.67	11.79	139.0
0340_00129	CCCCCCCCC=CCCCCCCCCCC(=O)O	397.86	391.56	6.3	39.69
0340_00820	CC1=CC2=C(C=C1C)N=CN2	231.48	350.84	119.36	14246.81
0340_01033	CCN(CC)C(=O)C1=CC=CC(=C1)C	345.24	336.72	8.52	72.59
0340_01131	CNC(=N[N+](=O)[O-])NCC1CCOC1	201.12	236.41	35.29	1245.38
0340_00326	C1CC1(C(=O)O)N	48.84	65.04	16.2	262.44
0340_00093	CCCCCCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	350.52	344.89	5.63	31.7
0340_00260	C(C(C(=O)O)N)SSCC(C(=O)O)N	34.2	19.03	15.17	230.13
0340_00316	C(CP(=O)(O)O)N	34.08	-184.06	218.14	47585.06
0340_01003	CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C	306.48	320.54	14.06	197.68
0340_00939	CC(C)OC(=O)C(=C1SCCS1)C(=O)OC(C)C	378.06	403.43	25.37	643.64
0340_00982	CCOC1=CC=C(C=C1)C(C)(C)COCC2=CC(=CC=C2)OC3=CC=CC=C3	403.92	413.85	9.93	98.61
0340_00880	C1=C(OC(=C1)C(=O)O)C(=O)O	105.84	108.63	2.79	7.78
0340_00041	CC(CCC(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(=O)C4)C)C	421.38	405.11	16.27	264.71
0340_01086	CNC(=O)N(C)C1=NC2=CC=CC=C2S1	348.96	303.68	45.28	2050.28
0340_00824	C1=CC=C(C=C1)C=CC(=O)O	364.26	303.96	60.3	3636.09
0340_00949	COP(=O)(OC)SCN1C2=C(C=C(C=N2)Cl)OC1=O	348.96	323.72	25.24	637.06
0340_01045	CC1=CC=CC=C1OCC2=CC=CC=C2C(=NOC)C(=O)OC	389.52	415.57	26.05	678.6
0340_00812	CCCCCCCCC=CCCCCCCCC(=O)OC1CCC2(C3CCC4(C(C3CC=C2C1)CCC4C(C)CCCC(C)C)C)C	354.42	418.93	64.51	4161.54
0340_00406	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OC4C(C(C(C(O4)CO)O)O)O)O)O)N	37.44	37.94	0.5	0.25
0340_00196	C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(NC2=O)N	80.46	107.72	27.26	743.11
0340_00673	CCOC(=O)CC1=CNC2=CC=CC=C21	330.0	358.3	28.3	800.89
0340_00330	C[N+](C)(C)CC(=O)[O-]	39.0	48.88	9.88	97.61
