id	smile	real_rt	pred_rt	diff	diff_sq
0115_00037	C1=C(NC=N1)CC(C(=O)O)N	1435.2	950.0	485.2	235419.04
0115_00022	C1=C(NC(=O)N=C1)N	316.2	493.57	177.37	31460.12
0115_00040	C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)N)N	121.8	457.57	335.77	112741.5
0115_00010	C(CC(=O)O)CN=C(N)N	784.8	828.48	43.68	1907.94
0115_00059	CCCCCCCCCCCCCCC[C@H]([C@H](CO)N)O	253.2	493.13	239.93	57566.41
0115_00002	CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC	556.2	493.53	62.67	3927.53
0115_00065	C1=NC2=C(N1)C(=O)NC(=O)N2	133.2	310.39	177.19	31396.3
0115_00048	CC(=O)NCCC1=CNC2=C1C=C(C=C2)O	45.0	55.52	10.52	110.67
0115_00045	CC(=CCNC1=NC=NC2=C1NC=N2)C	53.4	121.71	68.31	4666.26
0115_00003	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCC	513.0	543.42	30.42	925.38
