id	smile	real_rt	pred_rt	diff	diff_sq
0419_00082	CCC(C)C(C(=O)NC(COC(=O)C1=CC=CC=C1)C(C)C)NC(=O)C2=CC=CC=C2	375.0	361.25	13.75	189.06
0419_00141	CCCCCCCCCCCC[C@H]([C@H](C)C(=O)O)C(=O)O	447.0	497.26	50.26	2526.07
0419_00049	C[C@@H]1[C@H](O[C@@]2([C@@H]([C@@H]1O)C)[C@H]([C@@H]3[C@H](C(=O)[C@]2(C(=O)O3)C)C)C)C	315.0	371.77	56.77	3222.83
0419_00143	CCCCCCCCCCCCCC[C@@H]([C@@H](CC(=O)O)C(=O)O)C(=O)O	447.6	469.03	21.43	459.24
0419_00040	CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C4=C(C(=C3C)O)C(=O)OC4O)C=O)OC	295.8	266.51	29.29	857.9
0419_00117	CC(=O)CCCCCCCCCCCCC[C@H]1[C@H](C(=C)C(=O)O1)C(=O)O	425.4	431.69	6.29	39.56
0419_00059	CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C(=C(C(=C3C)O)C(=O)O)C)C)O	337.8	311.84	25.96	673.92
0419_00141	CCCCCCCCCCCCC(C(C)C(=O)O)C(=O)O	447.0	486.65	39.65	1572.12
0419_00089	CC1=CC(=CC(=C1C(=O)OC2=CC(=C(C(=C2)C)C(=O)OC3=CC(=C(C(=C3)C)C(=O)O)O)O)O)O	391.8	324.71	67.09	4501.07
0419_00071	COC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)C=O	360.0	342.61	17.39	302.41
0419_00088	CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O	383.4	373.17	10.23	104.65
0419_00037	CC1=CC(=CC2=C1C3=C(O2)C=C(C4=C3COC4=O)O)O	283.2	283.54	0.34	0.12
0419_00022	CC1C(C2=C(C(=C3C(=O)C=C(C(=O)C3=C2O)OC)O)C(=O)O1)O	253.8	209.52	44.28	1960.72
0419_00010	CC(=O)C1=C(C=C(C=C1O)O)O	226.2	148.66	77.54	6012.45
0419_00104	CC(C)CC(C(=O)OCC(CC1=CC=CC=C1)NC(=O)C2=CC=CC=C2)NC(=O)C3=CC=CC=C3	409.2	381.26	27.94	780.64
0419_00129	CC(C)C[C@@H](C(=O)O)NC(=O)/C(=C\1/C(=C(C(=O)O1)C2=CC=CC=C2)O)/C3=CC=CC=C3	435.6	388.7	46.9	2199.61
0419_00068	CC1C(OC2(C(C3C(C(=O)C2(C(=O)O3)C)C)C)C(C1OC(=O)C)C)C	350.4	364.73	14.33	205.35
0419_00114	C[C@H]1CC2=C(C(=C3C(=O)C=C(C(=O)C3=C2O)OC)OC(=O)C)C(=O)O1	419.4	336.33	83.07	6900.63
0419_00118	CCCCCC1=CC2=CC(=CC(=C2C(=O)O1)OC3=C(C=C(C(=C3CC(=O)CCCCC)C(=O)O)O)O)OC	425.4	372.16	53.24	2834.5
0419_00048	CCCC1=C(C(=CC(=C1)OC)O)C(=O)O	315.0	322.24	7.24	52.42
0419_00041	CC1=CC(=O)C2=C(C(=C(C=C2O1)OC)COC(=O)/C=C(/C)\CC(=O)O)O	303.6	278.42	25.18	634.03
0419_00153	CC(C)C[C@@H](C(=O)OC)NC(=O)/C(=C\1/C(=C(C(=O)O1)C2=CC=CC=C2)O)/C3=CC=CC=C3	469.2	404.31	64.89	4210.71
