id	smile	real_rt	pred_rt	diff	diff_sq
0202_0352	CNCC(C1=CC(=C(C=C1)O)O)O	41.4	55.23	13.83	191.27
0202_0212	CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O	50.4	64.71	14.31	204.78
0202_0271	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)N=C(NC2=O)N	47.4	42.05	5.35	28.62
0202_0190	C(C(C(=O)O)N)S(=O)(=O)O	44.0	54.27	10.27	105.47
0202_0068	CN(CC(=O)O)C(=N)N	43.4	29.34	14.06	197.68
0202_0534	C(C1C(C(C(O1)(CO)O)O)O)O	43.2	13.11	30.09	905.41
0202_0303	C1=C(NC=N1)CC(CO)N	37.2	53.64	16.44	270.27
0202_0116	C(CP(=O)(O)O)N	42.0	64.45	22.45	504.0
0202_0028	CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O)O	42.2	43.0	0.8	0.64
0202_0125	C(C(C(C(C(CO)O)O)O)O)O	39.8	-6.73	46.53	2165.04
0202_0113	C1(C(=O)NC(=O)N1)NC(=O)N	44.2	-5.22	49.42	2442.34
0202_0101	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)N)O)O)OP(=O)(O)O	42.4	40.48	1.92	3.69
0202_0166	CNC(CC(=O)O)C(=O)O	43.8	51.95	8.15	66.42
0202_0473	C1=CC=C2C(=C1)C(=CC=N2)C(=O)O	62.4	281.1	218.7	47829.69
0202_0080	CC1=NC=C(C(=C1O)CO)CO	47.4	29.26	18.14	329.06
0202_0528	C1=CC=C(C=C1)CC(=O)[O-]	266.6	335.86	69.26	4796.95
0202_0412	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)N)N	114.2	127.65	13.45	180.9
0202_0555	C([C@@H](C([C@H](CO)O)O)O)O	43.4	-7.63	51.03	2604.06
0202_0124	CN1C=C(N=C1)C[C@@H](C(=O)O)N	37.4	45.56	8.16	66.59
0202_0062	C1=CC=C(C=C1)CC(C(=O)O)N	86.4	139.89	53.49	2861.18
0202_0008	CC(=O)N[C@@H]1[C@H](CC(OC1[C@@H]([C@@H](CO)O)O)(C(=O)O)O)O	46.4	52.81	6.41	41.09
0202_0545	C(C1C(C(C(C(O1)O)O)O)O)O	43.2	20.5	22.7	515.29
0202_0444	CC(C(=O)O)C(=O)O	65.6	75.55	9.95	99.0
0202_0237	C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)CO)O	56.8	32.28	24.52	601.23
0202_0504	C/C(=C/C(=O)O)/C(=O)O	92.0	86.92	5.08	25.81
0202_0076	C(C(C(=O)O)N)C(=O)N	42.2	52.3	10.1	102.01
0202_0548	C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O	42.6	-2.35	44.95	2020.5
0202_0185	C1C(C(OC1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)O)O	47.8	34.69	13.11	171.87
0202_0042	CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O	81.4	76.77	4.63	21.44
0202_0275	C(C1C(C(C(C(O1)O)N)O)O)O	39.0	16.69	22.31	497.74
0202_0165	C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O	43.8	43.86	0.06	0.0
0202_0304	CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)O	49.4	52.3	2.9	8.41
0202_0221	C1C2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O	49.6	18.2	31.4	985.96
0202_0389	CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC	360.4	294.91	65.49	4288.94
0202_0446	CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)O	516.8	463.17	53.63	2876.18
0202_0450	C1=CC(=CC=C1O)OC2=C(C=C(C=C2I)C[C@@H](C(=O)O)N)I	383.6	365.74	17.86	318.98
0202_0426	C1=C(C=C(C=C1N)O)C(=O)O	50.4	138.68	88.28	7793.36
0202_0466	C1=CC(=C(C=C1C(C(=O)O)O)O)O	56.4	96.03	39.63	1570.54
0202_0093	CC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)O	334.4	308.49	25.91	671.33
0202_0217	C[N+](C)(C)CC(CC(=O)[O-])O	40.8	36.32	4.48	20.07
0202_0267	CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)(O)O	42.0	33.03	8.97	80.46
0202_0136	C1=C(NC=N1)C=CC(=O)O	43.4	90.86	47.46	2252.45
0202_0135	C1[C@H](CN[C@@H]1C(=O)O)O	41.0	44.32	3.32	11.02
0202_0102	[C@H]([C@@H](C(=O)O)O)(C(=O)O)O	47.0	38.31	8.69	75.52
0202_0161	C(CC(C(=O)O)N)CN	38.0	33.5	4.5	20.25
0202_0101	C(C1C(C(C(C(O1)O)N)O)O)OP(=O)(O)O	42.4	34.93	7.47	55.8
0202_0407	C1=CC(=C(C=C1/C=C\C(=O)O)O)O	246.2	246.72	0.52	0.27
0202_0255	CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O	52.2	56.9	4.7	22.09
0202_0120	C(C1C(C(C(C(O1)O)N)O)O)O	38.2	16.69	21.51	462.68
