id	smile	real_rt	pred_rt	diff	diff_sq
0385_00019	CN1[C@@H](CCC1=O)C2=CN=CC=C2	188.52	200.79	12.27	150.55
0385_00037	CC(C)NCC(C1=CC(=C(C=C1)N)C#N)O	127.62	163.32	35.7	1274.49
0385_00022	CCOC1=CC=C(C=C1)NC(=O)C	372.36	362.81	9.55	91.2
0385_00008	C[C@@H](CC1=CC=CC=C1)N	229.5	235.38	5.88	34.57
0385_00010	C1=CC=C(C=C1)C(CN)O	139.8	226.18	86.38	7461.5
0385_00076	CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O	882.84	707.08	175.76	30891.57
0385_00068	CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C)C	264.48	404.91	140.43	19720.59
0385_00065	COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3	717.0	431.2	285.8	81681.63
0385_00048	CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O	135.6	237.11	101.51	10304.28
0385_00045	CCNC(C)CC1=CC(=CC=C1)C(F)(F)F	371.34	378.96	7.62	58.06
0385_00027	CCOP(=O)(OCC)OCC	374.34	559.45	185.11	34265.72
