id	smile	real_rt	pred_rt	diff	diff_sq
0328_00749	C1=CC=C(C=C1)C=CC=O	292.38	188.72	103.66	10745.4
0328_01097	C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3	162.9	138.48	24.42	596.34
0328_00012	C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C	210.24	198.88	11.36	129.05
0328_00642	C1=CC=C(C(=C1)C(=O)O)N	135.42	107.54	27.88	777.29
0328_00591	CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)O	263.22	236.58	26.64	709.69
0328_00944	CCN(C1CCCCC1)C(=O)SCC	312.24	297.4	14.84	220.23
0328_00872	CC1=NC=C2COC(=O)C2=C1O	77.46	124.2	46.74	2184.63
0328_00066	CCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	271.56	282.87	11.31	127.92
0328_00070	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C	211.56	212.32	0.76	0.58
0328_00458	C[N+](C)(C)CC(CC(=O)[O-])O	35.46	42.16	6.7	44.89
0328_00758	C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N	248.88	233.19	15.69	246.18
0328_00087	CCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	157.68	142.47	15.21	231.34
0328_01232	CCCCCCCCCCCCCCC[N+]1=CC=CC(=C1)S(=O)(=O)[O-]	294.96	295.44	0.48	0.23
0328_01000	CC(=CC(=O)OC)OP(=O)(OC)OC	206.04	169.19	36.85	1357.92
0328_01158	CC1(CON(C1=O)CC2=CC=CC=C2Cl)C	270.72	266.22	4.5	20.25
0328_01130	CN(C)C(=O)NC1CCCCCCC1	249.0	195.69	53.31	2841.96
0328_00066	CCCCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	271.56	281.15	9.59	91.97
0328_00586	CC1=CC2=C(C=C1C)N=C3C(=N2)C(=O)NC(=O)N3	205.14	130.82	74.32	5523.46
0328_00996	CC1=C(C(=CC=C1)C)N(C(=O)COC)N2CCOC2=O	238.92	230.77	8.15	66.42
0328_00082	CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	312.24	316.5	4.26	18.15
0328_00673	CCOC(=O)CC1=CNC2=CC=CC=C21	266.22	248.43	17.79	316.48
0328_00908	CC(=O)N[C@@H](CC(=O)O)C(=O)O	41.76	30.98	10.78	116.21
0328_00338	C1C(CNC1C(=O)O)O	34.08	18.41	15.67	245.55
0328_01061	CC(C)NC1=NC(=NC(=N1)OC)NC(C)C	208.68	204.36	4.32	18.66
0328_01231	CCCCCCCCCCCCCC[N+]1=CC=CC(=C1)S(=O)(=O)[O-]	285.96	286.49	0.53	0.28
0328_01167	CON=C(C1=CC=CC=C1OC2=C(C(=NC=N2)OC3=CC=CC=C3Cl)F)C4=NOCCO4	318.42	283.44	34.98	1223.6
0328_01057	CC1=CC(=CC=C1)NC(=O)OC2=CC=CC(=C2)NC(=O)OC	281.7	211.64	70.06	4908.4
0328_00851	C(CC(=O)O)CN	34.32	34.17	0.15	0.02
0328_00943	CCCN1C(=O)C2=C(C=CC(=C2)I)N=C1OCCC	341.7	274.98	66.72	4451.56
0328_00038	CCC(C)C(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	153.0	130.84	22.16	491.07
0328_00390	C1C(C(OC1N2C=NC3=C2N=C(NC3=O)N)CO)O	50.22	38.73	11.49	132.02
0328_01136	CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)C2=CC=CO2	282.54	242.28	40.26	1620.87
0328_00969	C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl	239.52	242.34	2.82	7.95
0328_00254	CC1=CNC(=O)NC1=O	58.2	64.46	6.26	39.19
0328_01054	CCCC(=O)C12C(=O)C(=C(C(C1=O)(CC(C2(C)CCC=C(C)C)CC=C(C)C)CC=C(C)C)O)CC=C(C)C	403.2	315.46	87.74	7698.31
0328_00059	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C	227.04	215.3	11.74	137.83
0328_00644	C1=CC(=C(C(=C1)O)N)C(=O)O	47.22	66.87	19.65	386.12
0328_01060	C1=CC=C2C(=C1)C(=O)C(=C(C2=O)Cl)N	242.28	203.84	38.44	1477.63
0328_00299	C[N+](C)(C)CC(CC(=O)[O-])OC(=O)CCCC(=O)O	59.76	70.1	10.34	106.92
0328_00669	C1=CC=C2C(=C1)C(=CC=N2)C(=O)O	72.42	146.7	74.28	5517.52
0328_00297	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N	131.1	119.19	11.91	141.85
0328_00077	CCCCCCCCCC(CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C)O	243.18	252.84	9.66	93.32
