id	smile	real_rt	pred_rt	diff	diff_sq
0405_00082	CC(=CCCC(=CCCC(=CCCC(=O)C)C)C)C	1075.0	1136.62	61.62	3797.02
0405_00084	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O	1088.0	1095.72	7.72	59.6
0405_00088	CCCCCCCC/C=C\CCCCCCCCCCCC(=O)N	1127.0	1165.65	38.65	1493.82
0405_00040	C1=CC=C2C(=C1)C(=CN2)CCC(=O)O	440.0	283.05	156.95	24633.31
0405_00059	CCCCCCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C	831.0	924.27	93.27	8699.3
0405_00068	CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O	953.0	1013.81	60.81	3697.86
0405_00089	CCCCCCC=CCCCCCCCCCC(=O)O	1131.0	1158.44	27.44	752.95
0405_00071	CCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	1005.0	959.37	45.63	2082.1
0405_00088	CCCCCCCCC=CCCCCCCCCCCCC(=O)N	1127.0	1179.11	52.11	2715.45
0405_00037	C1=CC=C(C=C1)C(=O)C2=CC3=C(C=C2)N=C(N3)N	317.0	190.84	126.16	15916.35
0405_00022	CC(=O)NC1=CC=C(C=C1)O	119.0	170.46	51.46	2648.13
0405_00010	C1=NC2=C(N1)C(=O)NC=N2	61.0	10.11	50.89	2589.79
0405_00007	CN1C=NC2=C(C1=N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O	60.0	148.66	88.66	7860.6
0405_00068	CCCCCC=CCC=CCC=CCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	953.0	1014.16	61.16	3740.54
0405_00038	C1=CC=C(C=C1)C[C@@H](C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)O)N	321.0	383.57	62.57	3915.01
0405_00048	CC1=C(C(=CC2=C(C(=C(N2)C=C3C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)NC1=CC4=NC(=O)C(=C4C)C=C)CCC(=O)O	639.0	726.63	87.63	7679.02
0405_00021	CC(C)(CO)[C@H](C(=O)NCCC(=O)O)O	115.0	169.8	54.8	3003.04
