id	smile	real_rt	pred_rt	diff	diff_sq
0278_00071	CCOP(=O)(OCC)OCC	478.88	547.41	68.53	4696.36
0278_00037	C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F	470.16	455.08	15.08	227.41
0278_00022	CC(C)(C)C(=O)C(N1C=CN=C1)OC2=CC=C(C=C2)Cl	645.84	540.05	105.79	11191.53
0278_00010	CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl	847.08	630.11	216.97	47075.99
0278_00044	CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OC[C@H]3CO[C@](O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl	525.72	405.42	120.3	14472.09
0278_00068	C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N	328.92	378.88	49.96	2496.0
0278_00065	CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	982.44	896.94	85.5	7310.25
0278_00048	CC1NC(N=C(N1)NC(=O)NS(=O)(=O)C2CCCCC2C(=O)OC)OC	609.96	505.46	104.5	10920.25
0278_00045	C1(=NC(=NC(=N1)N)N)N	89.4	-339.26	428.66	183749.4
0278_00003	CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O	693.0	575.54	117.46	13796.86
