id	smile	real_rt	pred_rt	diff	diff_sq
0104_00040	C1=CC=C(C=C1)C[C@@H](C(=O)O)N	526.2	343.61	182.59	33339.11
0104_00037	CCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	576.0	651.57	75.57	5710.83
0104_00022	C1=CN(C(=O)N=C1N)C2C3C(C(O2)CO)OP(=O)(O3)[O-]	693.6	629.72	63.88	4080.66
0104_00036	C(C[C@@H](C(=O)O)N)CN=C(N)N	964.2	945.18	19.02	361.76
0104_00010	C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O	264.0	331.92	67.92	4613.13
0104_00063	CCCCCCCCCCCCCCC[C@H]([C@H](CO)N)O	284.4	455.03	170.63	29114.6
0104_00068	C1=CNC(=O)NC1=O	52.8	42.77	10.03	100.6
0104_00065	CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO	873.0	507.74	365.26	133414.87
0104_00048	CC(=O)NCCC1=CNC2=C1C=C(C=C2)O	45.6	45.29	0.31	0.1
0104_00045	CN=C(N)N	539.4	752.34	212.94	45343.46
0104_00027	C(CO)NCCO	669.0	651.05	17.95	322.2
