id	smile	real_rt	pred_rt	diff	diff_sq
0349_01052	CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC	253.5	231.08	22.42	502.66
0349_00640	C1=CC(=C(C=C1C(=O)O)O)O	177.6	168.39	9.21	84.82
0349_00915	C1=C(NC=N1)/C=C/C(=O)O	38.58	73.35	34.77	1208.95
0349_01084	C1CN(C(=N1)N[N+](=O)[O-])CC2=CN=C(C=C2)Cl	205.92	129.24	76.68	5879.82
0349_01187	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	321.42	288.73	32.69	1068.64
0349_00290	C1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=O)NC2=O	49.92	44.25	5.67	32.15
0349_00059	C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	257.7	231.78	25.92	671.85
0349_01164	C1=C(C=NC(=C1Cl)NC2=C(C=C(C(=C2[N+](=O)[O-])Cl)C(F)(F)F)[N+](=O)[O-])C(F)(F)F	372.24	284.99	87.25	7612.56
0349_00411	CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O	34.8	33.92	0.88	0.77
0349_00929	C1=CC(=CC(=C1)OC2=C(C=CC=N2)C(=O)NC3=C(C=C(C=C3)F)F)C(F)(F)F	360.3	327.47	32.83	1077.81
0349_00667	C(CCCCC(=O)O)CCCC(=O)O	227.34	222.14	5.2	27.04
0349_00010	C[C@H](CCCC(C)C(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](CC4=CC(=O)CC[C@]34C)O)C	345.6	309.12	36.48	1330.79
0349_00479	C[N+](C)(C)CCCCC(C(=O)[O-])N	355.5	152.15	203.35	41351.22
0349_00665	C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2	172.26	183.25	10.99	120.78
0349_00274	C1C(C(C(CC1(C(=O)O)O)O)O)O	35.04	35.79	0.75	0.56
0349_00902	C([C@@H](C(=O)O)O)C(=O)O	39.72	46.61	6.89	47.47
0349_00084	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C	252.06	206.19	45.87	2104.06
0349_01212	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2C(C(C4C3(CCC(C4)O)C)O)O)C	220.08	174.97	45.11	2034.91
0349_00043	CC(CCC(=O)O)C1CCC2C1(CCC3C2CC(C4C3(CCC(C4)O)C)O)C	285.18	273.57	11.61	134.79
0349_00759	C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(C(=O)O)N)I)I)O	230.58	206.42	24.16	583.71
0349_01166	CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F	267.96	283.95	15.99	255.68
0349_01191	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H]([C@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C	257.46	243.67	13.79	190.16
0349_01157	CC1=CC(=CC(=C1NC(=O)C2=CC(=NN2C3=C(C=CC=N3)Cl)Br)C(=O)NC)Cl	290.58	234.83	55.75	3108.06
0349_00850	COC1=C(C=CC(=C1)CC(C(=O)O)O)O	159.72	153.02	6.7	44.89
0349_00372	CN1C=NC2=C1C(=O)N(C(=O)N2)C	143.4	130.57	12.83	164.61
0349_01070	C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C(=C2F)Cl)F)Cl)F	358.74	325.63	33.11	1096.27
0349_01165	CC1=NC2=NC(=NN2C=C1)S(=O)(=O)NC3=C(C=CC=C3F)F	220.74	237.66	16.92	286.29
