id	smile	real_rt	pred_rt	diff	diff_sq
0052_00026	C1=CC(=C(C=C1O)O)C(=O)O	381.6	322.71	58.89	3468.03
0052_00083	C1=CC2=C(C=C1O)C(=O)OC3=C2C=CC(=C3)O	786.6	476.59	310.01	96106.2
0052_00097	C1[C@@H]([C@H](C(=O)O1)CC2=CC(=CC=C2)O)CC3=CC(=CC=C3)O	1045.8	664.61	381.19	145305.83
0052_00105	C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O	66.0	295.8	229.8	52808.03
0052_00040	C1=CC(=CC=C1C=CC(=O)O)O	504.0	376.63	127.37	16223.12
0052_00060	C1=CC2=C(C=C1O)OC(=O)C3=CC(=C(C=C23)O)O	618.6	320.01	298.59	89155.98
0052_00018	C1[C@H]([C@@H]([C@@H](C[C@]1(C(=O)O)O)OC(=O)/C=C/C2=CC(=C(C=C2)O)O)O)O	328.8	393.1	64.3	4134.49
0052_00090	C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O	884.4	619.33	265.07	70262.1
0052_00072	C1C(COC2=C1C=CC(=C2)O)C3=CC=C(C=C3)OS(=O)(=O)[O-]	698.4	593.43	104.97	11018.7
0052_00089	C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O	846.6	680.02	166.58	27748.89
0052_00037	COC1=C(C=CC(=C1)C=O)O	482.4	524.51	42.11	1773.25
0052_00022	C1=CC(=C(C=C1CCC(=O)O)O)O	362.4	334.66	27.74	769.51
0052_00010	C1=CC(=C(C=C1CCO)O)O	228.0	182.64	45.36	2057.53
0052_00105	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O	66.0	310.87	244.87	59961.31
0052_00069	C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O	687.6	476.97	210.63	44365.0
0052_00119	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)O	326.4	166.83	159.57	25462.58
0052_00048	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O	551.4	326.53	224.87	50566.52
0052_00122	C1[C@H]([C@@H]([C@@H](C[C@]1(C(=O)O)O)OC(=O)/C=C/C2=CC(=C(C=C2)O)O)O)O	337.8	393.1	55.3	3058.09
0052_00055	COC1=CC(=CC(=C1O)OC)C=CC(=O)O	586.8	580.16	6.64	44.09
