id	smile	real_rt	pred_rt	diff	diff_sq
0327_01196	C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C	287.46	268.45	19.01	361.38
0327_00190	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O	352.14	332.28	19.86	394.42
0327_00907	C1=CC=C(C=C1)C[C@H](C(=O)O)O	183.06	184.44	1.38	1.9
0327_01128	CC1=C(C=C(C=C1)NC(=O)N(C)C)Cl	249.9	243.29	6.61	43.69
0327_01071	CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl	220.5	162.3	58.2	3387.24
0327_00153	CCCCCCCCCCCCCCCCCCC(=O)O	359.28	332.51	26.77	716.63
0327_00138	C(=CC(=O)O)C=CC(=O)O	105.06	88.26	16.8	282.24
0327_01220	CCC[N+]1=CC=CC(=C1)S(=O)(=O)[O-]	44.16	97.75	53.59	2871.89
0327_00765	C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O	203.7	164.47	39.23	1538.99
0327_00204	C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N	158.52	106.12	52.4	2745.76
0327_01022	CN(S(=O)(=O)C)S(=O)(=O)NC(=O)NC1=NC(=CC(=N1)OC)OC	264.84	242.57	22.27	495.95
0327_00850	COC1=C(C=CC(=C1)CC(C(=O)O)O)O	151.32	131.89	19.43	377.52
0327_00101	CC(C)CCCCCCCCCCCCC(=O)O	340.08	315.4	24.68	609.1
0327_01210	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2C(C(C4C3(CCC(C4)O)C)O)O)C	196.26	199.23	2.97	8.82
0327_00084	C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	224.76	212.33	12.43	154.5
0327_00893	C1=CC=C2C(=C1)C(=CN2)C=CC(=O)O	226.08	256.08	30.0	900.0
0327_00737	CC(=O)OC1=CC=CC=C1	131.52	196.78	65.26	4258.87
0327_01232	CCCCCCCCCCCCCCC[N+]1=CC=CC(=C1)S(=O)(=O)[O-]	296.22	291.89	4.33	18.75
0327_00084	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C	224.76	210.41	14.35	205.92
0327_01096	CCC1=CC=C(C=C1)C(=O)NN(C(=O)C2=CC(=CC(=C2)C)C)C(C)(C)C	306.48	249.59	56.89	3236.47
0327_00917	CC=C(C)C(=O)NCC(=O)O	136.02	100.25	35.77	1279.49
0327_00794	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C	246.0	235.65	10.35	107.12
0327_00086	C/C=C(\C)/C(=O)OC(CC(=O)[O-])C[N+](C)(C)C	151.62	134.82	16.8	282.24
0327_00097	CC(=CC(=O)O)C(=O)O	71.52	41.67	29.85	891.02
0327_00192	CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O	370.56	339.38	31.18	972.19
0327_00272	C(C(C(C(=O)O)O)C(=O)O)C(=O)O	37.86	50.48	12.62	159.26
0327_00064	CCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	247.14	240.64	6.5	42.25
0327_00453	C(C(C(C(C(=O)CO)O)O)O)OP(=O)(O)O	33.54	44.02	10.48	109.83
0327_00041	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CCC(=O)C4)C)C	335.4	309.04	26.36	694.85
0327_00155	CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O	348.18	328.23	19.95	398.0
0327_00352	C(C(C(C(C(C(=O)O)O)O)O)O)O	34.98	54.19	19.21	369.02
0327_00711	C1C(C(C(C(O1)(CO)O)O)O)O	34.8	40.97	6.17	38.07
0327_00755	C(CCCCCC(=O)O)CCCCCO	245.7	231.85	13.85	191.82
