id	smile	real_rt	pred_rt	diff	diff_sq
0200_0349	CCC(C(=O)NCC(=O)[O-])NC(=O)CCC(C(=O)[O-])[NH3+]	49.0	44.76	4.24	17.98
0200_0212	CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O	49.8	72.21	22.41	502.21
0200_0269	CCCCCCSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N	379.2	274.66	104.54	10928.61
0200_0188	C(C(C(C(C(C(=O)O)O)O)O)O)OP(=O)(O)O	49.6	47.91	1.69	2.86
0200_0069	C1=CC(=C(C=C1CC(C(=O)O)N)O)O	48.4	25.11	23.29	542.42
0200_0528	C1=CC=C(C=C1)CC(=O)[O-]	270.2	304.53	34.33	1178.55
0200_0302	CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)([O-])OP(=O)(O)O	43.8	40.07	3.73	13.91
0200_0117	C[Se]CCC(C(=O)O)N	55.4	50.41	4.99	24.9
0200_0023	CC[C@H](C)[C@@H](C(=O)O)N	56.0	52.54	3.46	11.97
0200_0126	C1CC(=O)NC1C(=O)O	53.2	51.88	1.32	1.74
0200_0115	C(=O)C(C1C(C(C(=O)O1)O)O)O	45.6	13.45	32.15	1033.62
0200_0099	C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)CO)O	45.6	39.42	6.18	38.19
0200_0166	CNC(CC(=O)O)C(=O)O	43.0	54.41	11.41	130.19
0200_0467	C1=CC=C(C(=C1)C(=O)O)N	282.8	139.58	143.22	20511.97
0200_0081	C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)O)O	47.2	45.89	1.31	1.72
0200_0522	C1=CC(=CC=C1CC(C(=O)O)O)O	270.2	145.21	124.99	15622.5
0200_0410	CC(=O)NC(CC1=CC=CC=C1)C(=O)O	322.4	290.55	31.85	1014.42
0200_0555	C([C@@H](C([C@H](CO)O)O)O)O	42.4	26.6	15.8	249.64
0200_0120	C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)N)O)O)O	38.2	19.63	18.57	344.84
0200_0064	C(C(C(=O)O)O)C(=O)O	47.4	59.83	12.43	154.5
0200_0001	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N	43.2	42.85	0.35	0.12
0200_0542	C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O	42.8	-6.03	48.83	2384.37
0200_0438	COC1=C(C=CC(=C1)C(=O)OC)O	253.8	202.16	51.64	2666.69
0200_0226	C1=CC(=CC=C1[C@H](CN)O)O	43.4	31.12	12.28	150.8
