id	smile	real_rt	pred_rt	diff	diff_sq
0388_00019	CN1[C@@H](CCC1=O)C2=CN=CC=C2	84.6	78.83	5.77	33.29
0388_00037	CC(C)NCC(C1=CC(=C(C=C1)N)C#N)O	88.62	190.22	101.6	10322.56
0388_00022	CCOC1=CC=C(C=C1)NC(=O)C	451.62	226.37	225.25	50737.56
0388_00008	C[C@@H](CC1=CC=CC=C1)N	179.64	157.88	21.76	473.5
0388_00010	C1=CC=C(C=C1)C(CN)O	82.8	133.12	50.32	2532.1
0388_00076	CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O	864.66	567.64	297.02	88220.87
0388_00068	CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C)C	301.62	276.18	25.44	647.19
0388_00065	COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3	733.62	386.48	347.14	120506.17
0388_00048	CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O	76.62	241.14	164.52	27066.83
0388_00045	CCNC(C)CC1=CC(=CC=C1)C(F)(F)F	507.66	373.41	134.25	18023.06
0388_00027	CCOP(=O)(OCC)OCC	438.66	448.82	10.16	103.23
