id	smile	real_rt	pred_rt	diff	diff_sq
0436_01044	CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2C3CCC(C2O)(C3(C)C)C	587.4	554.6	32.8	1075.84
0436_00086	CN1[C@@H](C[C@H](C1=O)O)C2=CN=CC=C2	187.8	241.52	53.72	2885.84
0436_00297	C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2	266.4	328.8	62.4	3893.76
0436_01294	CCCCCCCCCCCCOCCOCCOCCOCCO	811.2	766.14	45.06	2030.4
0436_01251	CCCCCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=C(C4=CC=CC=C43)OC	760.8	664.51	96.29	9271.76
0436_00095	CC1C(=O)OC2CC[N+]3(C2C(=CC3)COC(=O)C(C1(C)O)(C)O)[O-]	191.4	218.55	27.15	737.12
0436_01119	C[C@@H]1CN(C[C@@H](O1)C)CC(C)CC2=CC=C(C=C2)C(C)(C)C	642.0	697.45	55.45	3074.7
0436_00638	CC1=CC=C(C=C1)C(=CCN2CCCC2)C3=CC=CC(=N3)C=CC(=O)O	399.6	389.78	9.82	96.43
0436_01305	CC12CCC3C(C1CCC2C(=O)CO)CCC4=CC(=O)CCC34C	823.8	703.59	120.21	14450.44
0436_00287	C1CN(CC2=CC=CC=C21)C(=N)N	263.4	332.7	69.3	4802.49
0436_00489	COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O	329.4	334.94	5.54	30.69
0436_00445	CCN(CC)C(=O)NC1=CC(=C(C=C1)OCC(CNC(C)(C)C)O)C(=O)C	314.4	300.72	13.68	187.14
0436_01209	CCOC1=C(C(=C(C2=C1C(OC2=O)C3C4=C(C5=C(C=C4CCN3C)OCO5)OC)N)OCC)OCC	718.8	492.3	226.5	51302.26
0436_00198	C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O	238.8	344.51	105.71	11174.61
0436_01199	CCCCCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=C(C=C3)OC	708.0	657.39	50.61	2561.37
0436_00276	CCN1CCN(C(=O)C1=O)C(=O)NC(C2=CC=C(C=C2)O)C(=O)NC3C4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O	261.6	278.74	17.14	293.78
0436_00807	CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CNC	470.4	512.43	42.03	1766.52
0436_01153	CCCCCN1C2=CC=CC=C2C(=N1)C(=O)NC(C(=O)N)C(C)(C)C	670.8	701.56	30.76	946.18
0436_01207	CCCCN1C=C(C2=C1C=CC=C2O)C(=O)C3=CC=CC4=CC=CC=C43	717.6	665.56	52.04	2708.16
0436_00033	CC(C(C1=CC=C(C=C1)O)O)NC	123.0	158.52	35.52	1261.67
0436_01105	CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)N(C)C)C(=O)O)C(C)O	634.8	530.75	104.05	10826.4
0436_00308	CCN(CC)CC(=O)NC1=C(C=CC=C1C)C	272.4	309.15	36.75	1350.56
0436_00771	CC(C)OC(=O)NC1=CC2=C(C=C1)N=C(N2)C3=CSC=N3	459.6	420.58	39.02	1522.56
0436_00012	CN1C2CCC1C(C(C2)O)C(=O)OC	82.8	205.44	122.64	15040.57
0436_00873	CC1(CC(C2(C1C(OC=C2)OC3C(C(C(C(O3)CO)O)O)O)O)O)OC(=O)C=CC4=CC=CC=C4	495.0	412.41	82.59	6821.11
0436_01068	CC(CCCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=CC4=CC=CC=C43)O	604.8	575.54	29.26	856.15
0436_00087	C1CC(NC1)C2=CN=CC=C2	188.4	167.79	20.61	424.77
0436_00779	CCN(CC)CCSCC(=O)OC1CC(C(C(C23CCC(C1(C2C(=O)CC3)C)C)C)O)(C)C=C	462.6	474.06	11.46	131.33
0436_01061	CN1CCCCC1CN2C=C(C3=CC=CC=C32)C(=O)C45CC6CC(C4)CC(C6)C5	596.4	535.96	60.44	3652.99
0436_01293	CCCCCCCC(C)(C)C1=CC(=C(C=C1)[C@@H]2CCC[C@@H](C2)O)O	810.6	786.99	23.61	557.43
0436_01083	CC(C)N(CC1=CC=CC=C1)C(=O)C(C)(C)C	615.0	685.11	70.11	4915.41
0436_01066	CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C	603.6	539.05	64.55	4166.7
0436_00783	CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C	465.0	484.62	19.62	384.94
0436_00348	CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C	284.4	304.44	20.04	401.6
0436_00563	CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C	364.8	377.29	12.49	156.0
0436_00210	CC1C(OCCN1C)C2=CC=CC=C2	243.6	283.82	40.22	1617.65
0436_01173	CC1(C(C1(C)C)C(=O)C2=CN(C3=CC=CC=C32)CC4CCOCC4)C	682.2	689.81	7.61	57.91
0436_00740	C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N	441.6	417.84	23.76	564.54
0436_00595	CC1=CSC(=C1N(C(C)COC)C(=O)CS(=O)(=O)O)C	376.8	354.26	22.54	508.05
0436_00124	CC(C)(C=NOC(=O)NC)S(=O)C	210.0	216.06	6.06	36.72
0436_00735	CN(C)CCOC1=CC=CC=C1CC2=CC=CC=C2	437.4	486.41	49.01	2401.98
0436_00932	CC1(C2=CC=CC=C2C(=CCCN(C)C)C3=CC=CC=C31)C	527.4	483.95	43.45	1887.9
0436_00099	CCN(CC)CCOC(=O)C1=CC=C(C=C1)N	192.6	241.49	48.89	2390.23
0436_00378	CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O	292.8	340.12	47.32	2239.18
0436_00131	CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCCNCC(C3=CC(=CC(=C3)O)O)O	213.6	190.36	23.24	540.1
0436_00024	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC6C(C(C(C(O6)C(=O)O)O)O)O)OC3C(C=C4)O	97.8	138.87	41.07	1686.74
0436_00241	C1COC(=O)N1/N=C\C2=CC=C(O2)[N+](=O)[O-]	251.4	294.58	43.18	1864.51
0436_00981	CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)O)(C)O	550.8	483.26	67.54	4561.65
0436_00556	C1=CC=C2C(=C1)C3C(O3)C4=CC=CC=C4N2C(=O)N	362.4	369.73	7.33	53.73
0436_00371	C1C2CC3CC1CC(C2)(C3)N	291.6	348.95	57.35	3289.02
0436_00871	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=C(C2=O)C(=CC(=C3CC=C(C)C)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)C5=CC=C(C=C5)OC)O)O)O	494.4	479.05	15.35	235.62
0436_00384	CC12C(C=CC3(C1C(C45C3CCC(C4)(C(=C)C5)O)C(=O)O)OC2=O)O	294.6	314.49	19.89	395.61
0436_00202	CC(C)(C)NC1=NC(=O)NC(=N1)N	239.4	323.87	84.47	7135.18
0436_00918	CCOC(=O)NC1=CC(=CC=C1)OC(=O)NC2=CC=CC=C2	514.2	488.89	25.31	640.6
0436_00369	CC(C)(C)NCC(COC1=CC=CC2=C1CCCC2=O)O	290.4	369.4	79.0	6241.0
0436_00974	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)C(=O)CN4CCN(C(=O)C4)CC)OCC)C	545.4	475.74	69.66	4852.52
0436_00388	CC(C)NCC(COC1=CC=C(C=C1)CCOC)O	295.8	347.69	51.89	2692.57
