id	smile	real_rt	pred_rt	diff	diff_sq
0264_00207	CC(C)CC(=O)C1=C(C2(CC(C(C(=C2OC1=O)C(CC(=O)OC)C3=CC=CC=C3)(C)C)CC=C(C)C)CC=C(C)C)O	410.06	398.14	11.92	142.09
0264_00054	CC[C@H]1C2CC3[C@@]4(CC(C2CO3)N1)C5=C(C=C(C=C5)OC)N(C4=O)OC	116.82	105.74	11.08	122.77
0264_00189	CCCCCCCCCCCCO[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)C)OC(=O)C)O[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)C)OC(=O)C)O[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)OC(=O)C)O)O)OC(=O)C)O	379.08	369.42	9.66	93.32
0264_00164	CC(=O)OCC(CC1=CC(=C(C=C1)O)OC)C(CC2=CC(=C(C=C2)O)OC)COC(=O)/C=C/C3=CC(=C(C=C3)O)OC	138.19	127.6	10.59	112.15
0264_00195	COC1=CC(=C(C=C1)C(=O)C(C2=COC3=C(C2=O)C=CC(=C3)O)C(C4=CC=C(C=C4)O)C5=CC=C(C=C5)O)OC	220.62	195.97	24.65	607.62
0264_00148	CC1(C2CCC1(CC2OC(=O)C=CC3=CC=C(C=C3)O)C)C	293.32	307.0	13.68	187.14
0264_00051	CN(C)C(=O)[C@@H]1[C@H]([C@]2([C@@]([C@@H]1O)(C3=C(C4=C(C=C3O2)OCO4)OC)O)C5=CC=C(C=C5)OC)C6=CC=CC=C6	195.59	211.74	16.15	260.82
0264_00204	CCCCCCCCCCCCC[C@H]1CCC[C@@H](N1)C	275.02	292.37	17.35	301.02
0264_00178	CC(=CCC1=C(C2=C(C=C1O)OC(=C(C2=O)O)C3=CC=C(C=C3)O)O)C	238.54	232.84	5.7	32.49
0264_00100	CC1(CCC2(CC=C3C4(CCC5C(C(C(CC5(C4CCC3(C2C1)C)C)OC(=O)C6=CC=C(C=C6)O)OC(=O)C7=CC=C(C=C7)O)(C)C)C)C(=O)O)C	332.15	327.81	4.34	18.84
0264_00104	CC(C)C1=CC2C(CCC2(C)O)C(=C)CC1	181.45	196.21	14.76	217.86
0264_00197	COC1=CC(=C(C=C1)C(=O)C(C2=COC3=C(C2=O)C=CC(=C3)O)C(C4=CC=C(C=C4)O)C5=CC=C(C=C5)O)O	188.2	179.19	9.01	81.18
0264_00101	CC1=C2C=CC3=C(C2=CC=C1)C(=O)C(=O)C4=C3OC=C4C	205.24	210.79	5.55	30.8
0264_00198	COC1=CC=C(C=C1)C2C(C3=C(C4=C(C=C3O2)OC(CC4=O)C5=CC=C(C=C5)O)O)C(=O)C6=C(C=C(C=C6)O)O	199.19	186.3	12.89	166.15
0264_00009	C/C=C/1\CN2CCC3=C([C@@H]2C[C@@H]1/C(=C\OC)/C(=O)OC)NC4=CC=CC=C34	144.87	146.35	1.48	2.19
0264_00116	C=C1CC(C2C(C3C1CC(C3=C)O)OC(=O)C2=C)OC(=O)C(=C)CO	129.6	143.06	13.46	181.17
0264_00170	CC1(CCC[C@@]2(C1CC[C@@]34C2CC[C@H](C3)[C@](C4)(COC(=O)/C=C/C5=CC(=C(C=C5)O)O)O)CO)C	204.15	185.78	18.37	337.46
