id	smile	real_rt	pred_rt	diff	diff_sq
0117_00040	C[N+](C)(C)C[C@@H](CC(=O)[O-])O	795.6	799.49	3.89	15.13
0117_00037	C1=CC=C2C(=C1)C(=CN2)CC=O	66.0	327.72	261.72	68497.36
0117_00022	CN(CC(=O)O)C(=N)N	744.6	657.52	87.08	7582.92
0117_00033	C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=C(NC4=O)N)O)OP(=O)(O1)O	737.4	703.61	33.79	1141.77
0117_00010	C(CC(=O)O)CN=C(N)N	759.0	823.44	64.44	4152.51
0117_00065	CCCCCCSC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N	669.0	833.62	164.62	27099.74
0117_00068	CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO	579.0	572.21	6.79	46.1
0117_00065	CCCCCCSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N	669.0	822.77	153.77	23645.22
0117_00048	CN=C(N)N	504.0	473.23	30.77	946.79
0117_00045	C(CCN)CC(C(=O)O)N	1050.0	1099.54	49.54	2454.22
0117_00027	CC1C(NC(=O)N1)CCCCCC(=O)O	239.4	574.36	334.96	112198.19
