id	smile	real_rt	pred_rt	diff	diff_sq
0169_00037	C(C[C@@H](C(=O)O)N)C[C@@H](C(=O)O)N	967.2	996.59	29.39	863.77
0169_00037	C(CC(C(=O)O)N)CC(C(=O)O)N	967.2	979.17	11.97	143.28
0169_00022	C(C(C(C(C(C(=O)O)N)O)O)O)O	883.2	955.98	72.78	5296.93
0169_00033	CCCCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	477.0	444.21	32.79	1075.18
0169_00010	CC1=C(NC(=O)N=C1)N	312.6	362.97	50.37	2537.14
0169_00063	CCCCCCCCCCCCCCC[C@H]([C@H](CO)N)O	171.0	124.07	46.93	2202.42
0169_00068	C1CC(N(C1)C(=O)C(CC2=CN=CN2)NC(=O)C3CCC(=O)N3)C(=O)N	583.8	612.28	28.48	811.11
0169_00065	CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO	618.0	404.79	213.21	45458.5
0169_00048	C1=CC(=CN=C1)C(=O)N	61.8	515.74	453.94	206061.51
0169_00045	CC(=O)NC(CCCCN)C(=O)O	790.2	793.08	2.88	8.29
0169_00027	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N	1024.2	1007.41	16.79	281.91
