id	smile	real_rt	pred_rt	diff	diff_sq
0071_00071	CCCCCCCCCCCCCCCC(C(CO)N)O	1683.0	1839.81	156.81	24589.39
0071_00020	C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2	928.2	869.05	59.15	3498.72
0071_00037	C1C2C(C(C(O2)N3C=NC4=C3N=C(NC4=O)N)O)OP(=O)(O1)O	400.8	369.4	31.4	985.96
0071_00022	CN1C=NC2=C1C(=O)N(C(=O)N2C)C	873.6	362.68	510.92	261039.25
0071_00008	C1=CC(=CC=C1O)OC2=C(C=C(C=C2I)C[C@@H](C(=O)O)N)I	1214.4	1072.43	141.97	20155.47
0071_00010	CC1C2=CC=CC=C2NC1=O	1153.8	666.51	487.29	237451.53
0071_00050	C1=C(NC=N1)C[C@@H](CO)N	134.4	117.07	17.33	300.33
0071_00071	CCCCCCCCCCCCCCC[C@H]([C@H](CO)N)O	1683.0	1842.04	159.04	25293.73
0071_00068	CCCCCCSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N	1272.0	652.94	619.06	383235.28
0071_00065	C1=CC=C2C(=C1)C=CC=N2	158.4	775.58	617.18	380911.17
0071_00048	C(C(C(=O)O)N)SSCC(C(=O)O)N	150.6	157.06	6.46	41.73
0071_00045	CCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	1547.4	1567.23	19.83	393.23
0071_00011	CN1C=NC=C1CCN	134.4	-176.43	310.83	96615.28
