id	smile	real_rt	pred_rt	diff	diff_sq
0209_00104	C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)O)O	746.3	693.4	52.9	2798.41
0209_00197	C1CC(C1)CN2CCC34[C@@H]5[C@H](CC[C@]3(C2CC6=C4C(=C(C=C6)O)O5)O)O	635.1	596.02	39.08	1527.24
0209_00178	C1=CC=C(C=C1)C(=O)C2=CC=CC(=C2N)CC(=O)N	734.4	687.92	46.48	2160.39
0209_00100	CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C	699.7	602.87	96.83	9376.05
0209_00183	CC(=O)O[C@H]1[C@H](SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC	703.6	659.25	44.35	1966.92
0209_00175	C1CN(CCN1C/C=C/C2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=CC=C4	972.0	715.34	256.66	65874.34
0209_00198	C1C(OC(S1)CO)N2C=C(C(=NC2=O)N)F	570.9	546.88	24.02	576.96
0209_00244	CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N	869.3	728.79	140.51	19743.07
0209_00116	CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5	775.7	764.78	10.92	119.25
0209_00080	C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O)CO)CO)O)O)N[C@H]4C=C([C@H]([C@@H]([C@H]4O)O)O)CO	92.1	49.73	42.37	1795.22
0209_00073	CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4	647.0	598.3	48.7	2371.69
0209_00173	CN(C)CCC[C@@]1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F	724.0	781.58	57.58	3315.46
0209_00026	CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl	1049.4	1006.34	43.06	1854.16
0209_00166	CC(C)CC(C(C(=O)NO)O)C(=O)NC(C(=O)NC)C(C)(C)C	619.8	552.35	67.45	4549.51
0209_00179	C[C@H](C1=CC=CC2=CC=CC=C21)NCCCC3=CC(=CC=C3)C(F)(F)F	827.8	807.51	20.29	411.68
0209_00215	C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@]2([C@@]4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O	843.5	865.96	22.46	504.45
0209_00175	C1CN(CCN1CC=CC2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=CC=C4	972.0	711.73	260.27	67740.48
0209_00229	CC(C)NC[C@@H](C1=CC(=C(C=C1)O)O)O	89.1	128.96	39.86	1588.82
0209_00040	CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5	640.0	558.33	81.67	6669.99
0209_00194	C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O	599.0	548.36	50.64	2564.41
0209_00148	CNCC[C@@H](C1=CC=CS1)OC2=CC=CC3=CC=CC=C32	787.5	736.0	51.5	2652.25
0209_00089	CC1=CC2=C(N1)C=CC=C2OCC(CNC(C)(C)C)OC(=O)C3=CC=CC=C3	798.7	792.49	6.21	38.56
0209_00071	CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO	682.0	643.85	38.15	1455.42
0209_00088	C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)COP(=O)(O)O)O)O)F)N	533.8	528.0	5.8	33.64
0209_00111	C1C[C@@H]2CN(C(=O)C3=CC=CC(=C23)C1)[C@@H]4CN5CCC4CC5	677.8	660.53	17.27	298.25
0209_00243	CSC1=NC2=CC(=C(C=C2N1)Cl)OC3=C(C(=CC=C3)Cl)Cl	1083.8	961.14	122.66	15045.47
0209_00096	CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1/C=C/[C@H](COC2=CC=CC(=C2)C(F)(F)F)O)O)O	955.4	916.29	39.11	1529.59
0209_00212	CC(C)(C)NCC(C1=CC=CC=C1Cl)O	649.5	503.75	145.75	21243.06
0209_00010	CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2	580.3	580.88	0.58	0.34
0209_00206	C1[C@@H](O[C@@H](C1O)CO)N2C=NC3=C2NC=NC[C@H]3O	88.3	153.64	65.34	4269.32
0209_00196	CC12CCC(CC1CCC3C2CCC4(C3CCC4C(=O)CO)C)O	1019.3	1026.92	7.62	58.07
0209_00041	C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)C[C@@H](C5=CC(=O)C=C[C@@]53C)F)F)O	921.0	835.58	85.42	7296.57
0209_00159	CN1CCC[C@@H]1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4	603.9	614.74	10.84	117.51
0209_00193	C=CCN1CCC23CCCCC2C1CC4=C3C=C(C=C4)O	690.6	329.51	361.09	130385.98
0209_00118	COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O	811.1	789.83	21.27	452.41
0209_00048	CCC(CO)NCCNC(CC)CO	80.0	-2.88	82.88	6869.09
0209_00173	CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F	724.0	781.9	57.9	3352.41
0209_00147	CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C(N=CN=C21)N)OCOC(=O)C(C)(C)C	724.9	687.96	36.94	1364.56
